context,n_concepts,mean_tfidf,mean_diff,min_tfidf,max_tfidf
module,1,0.05,0.02,0.05,0.05
lungs,1,0.01,0.01,0.01,0.01
tales,1,0.5,0.49,0.5,0.5
buried,1,0.49,0.49,0.49,0.49
interred,1,0.36,0.36,0.36,0.36
cathedral,1,0.33,0.33,0.33,0.33
rocket,1,0.27,0.27,0.27,0.27
chapel,1,0.23,0.23,0.23,0.23
paul,1,0.12,0.12,0.12,0.12
saint,1,0.1,0.09,0.1,0.1
st,1,0.1,0.09,0.1,0.1
immaculate,1,0.02,0.02,0.02,0.02
sacred,1,0.02,0.0,0.02,0.02
structure,1,0.01,0.01,0.01,0.01
attached,1,0.01,0.0,0.01,0.01
liz,1,0.37,0.37,0.37,0.37
tina,1,0.18,0.18,0.18,0.18
citrus,1,0.09,0.08,0.09,0.09
splits,1,0.27,0.26,0.27,0.27
wrapped,1,0.22,0.22,0.22,0.22
pi,1,0.11,0.09,0.11,0.11
ketchup,1,0.04,0.02,0.04,0.04
herring,1,0.64,0.64,0.64,0.64
gull,1,0.61,0.61,0.61,0.61
cod,1,0.21,0.21,0.21,0.21
fishery,1,0.18,0.17,0.18,0.18
salmon,1,0.15,0.15,0.15,0.15
pickled,1,0.14,0.09,0.14,0.14
spiny,1,0.19,0.17,0.19,0.19
wagner,1,0.01,0.01,0.01,0.01
noxious,1,0.88,0.87,0.88,0.88
invasive,1,0.36,0.36,0.36,0.36
weed,1,0.25,0.25,0.25,0.25
sun,1,0.79,0.79,0.79,0.79
vineyard,1,0.02,0.02,0.02,0.02
wonka,1,0.28,0.28,0.28,0.28
menier,1,0.23,0.23,0.23,0.23
hershey,1,0.22,0.22,0.22,0.22
bars,1,0.17,0.17,0.17,0.17
charlie,1,0.11,0.1,0.11,0.11
brand,1,0.04,0.02,0.04,0.04
liquor,1,0.03,0.02,0.03,0.03
saturday,1,0.47,0.47,0.47,0.47
