,criminal,food,female,fish,communication,no-cat,all,mammal,relation,bird,object,measure,animal,mean
stallion,0.0,0.0,0.0,0.0,0.0,0.0,0.0034849954274373397,0.004404817138817285,0.0,0.0,0.003431601677195147,0.0,0.0037978805626461684,0.0011630226773919952
chairman,0.0,0.0,0.0,0.0,0.0,0.0,0.000143860261718532,0.0,0.0,0.0,0.00014460774182343956,0.0,0.0,2.2189846426305504e-05
manager,0.0,0.0,0.0,0.0,0.0,0.0,0.0008676528947763464,0.0,0.0,0.0,0.0008744119244165267,0.0,0.0,0.00013400498609175948
headmaster,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
buck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
god,0.0,0.0,0.0,0.0,0.0,0.0,0.005650341382956522,0.0,0.0,0.0,0.005636600747687011,0.0,0.0,0.0008682263177418101
tiger,0.0,0.0,0.0,0.0,0.0,0.0,0.0009024634718776171,0.0009226431811089098,0.0,0.0,0.0009125178473411207,0.0,0.0007926682648870516,0.0002715609819395922
master,0.0,0.0,0.0,0.0,0.0,0.0,0.00037727047218973834,0.0,0.0,0.0,0.00037542099310228797,0.0,0.0,5.789934348400202e-05
czar,0.0,0.0,0.0,0.0,0.0,0.0,0.000665138234065945,0.0,0.0,0.0,0.0006728766319200883,0.0,0.0,0.0001029242204604641
policeman,0.0,0.0,0.0,0.0,0.0,0.0,0.00306592893061711,0.0,0.0,0.0,0.0030943945120711904,0.0,0.0,0.0004738710340529462
prince,0.0,0.0,0.0,0.0,0.0,0.0,0.0006616043553076342,0.0,0.0,0.0,0.0006638766866763459,0.0,0.0,0.00010196008015261384
homeboy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pathologist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scorer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
leader,0.0,0.0,0.0,0.0,0.0,0.0,0.0007375066125242866,0.0,0.0,0.0,0.000740441106211592,0.0,0.0,0.00011368828605660604
biologist,0.0,0.0,0.0,0.0,0.0,0.0,0.0009984583268422768,0.0,0.0,0.0,0.001005428175976285,0.0,0.0,0.00015414511560142783
peacock,0.0,0.0,0.0,0.0,0.0,0.0,0.0019690057200770746,0.0,0.0,0.0020167220315750844,0.0019789221543873954,0.0,0.0017860139487250693,0.000596204911904971
liberal,0.0,0.0,0.0,0.0,0.0,0.0,0.0023554537520463132,0.0,0.0,0.0,0.002368650530782044,0.0,0.0,0.0003633926371406429
pioneer,0.0,0.0,0.0,0.0,0.0,0.0,0.004298507656032867,0.0,0.0,0.0,0.004311879314652788,0.0,0.0,0.0006623374592835119
guard,0.0,0.0,0.0,0.0,0.0,0.0,0.0008806085881334625,0.0,0.0,0.0,0.0008921994232861324,0.0,0.0,0.00013636984703227652
sidekick,0.0,0.0,0.0,0.0,0.0,0.0,0.005885940220066891,0.0,0.0,0.0,0.005917641878657852,0.0,0.0,0.0009079678537480573
hematologist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
godfather,0.0,0.0,0.0,0.0,0.0,0.0,0.0010317820257662892,0.0,0.0,0.0,0.0010366004226660863,0.0,0.0,0.0001591063421871058
bassist,0.0,0.0,0.0,0.0,0.0,0.0,0.0008508831313984612,0.0,0.0,0.0,0.0008495648563769937,0.0,0.0,0.0001308036913673427
federalist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hippy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
daddy,0.0,0.0,0.0,0.0,0.0,0.0,0.0025882021467653112,0.0,0.0,0.0,0.002619158859507007,0.0,0.0,0.0004005662312517168
spokesman,0.0,0.0,0.0,0.0,0.0,0.0,0.0007066775960748382,0.0,0.0,0.0,0.0007078282462738522,0.0,0.0,0.00010880814171913002
assistant,0.0,0.0,0.0,0.0,0.0,0.0,0.000697416632175416,0.0,0.0,0.0,0.0006998559543135446,0.0,0.0,0.00010748250665299698
idiot,0.0,0.0,0.0,0.0,0.0,0.0,0.0032771675380647565,0.0,0.0,0.0,0.0032376087679144862,0.0,0.0,0.0005011366389214802
duke,0.0,0.0,0.0,0.0,0.0,0.0,0.0010255863725202152,0.0,0.0,0.0,0.0010335615700212838,0.0,0.0,0.0001583959955801153
boxer,0.0,0.0,0.0,0.0,0.0,0.0,0.0016981090835105918,0.0013673996769391038,0.0,0.0,0.0017096890295500995,0.0,0.001323004651296097,0.00046909249548429937
brother,0.0,0.0,0.0,0.0,0.0,0.0,0.0029058898216789302,0.0,0.0,0.0,0.002920345387345305,0.0,0.0,0.0004481719391557104
tsar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
masseur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
freelancer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
steward,0.0,0.0,0.0,0.0,0.0,0.0,0.0026949792035027543,0.0,0.0,0.0,0.0027305117822769838,0.0,0.0,0.0004173454604445952
inmate,0.0,0.0,0.0,0.0,0.0,0.0,0.009213471357676958,0.0,0.0,0.0,0.009244875202663361,0.0,0.0,0.0014198728123338707
concierge,0.0,0.0,0.0,0.0,0.0,0.0,0.0037984821462906664,0.0,0.0,0.0,0.0037933394492401422,0.0,0.0,0.000583986276579293
neurobiologist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
groom,0.0,0.0,0.0,0.0,0.0,0.0,0.005696208934883163,0.0,0.0,0.0,0.0057343441535858755,0.0,0.0,0.0008792733144976183
friar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lover,0.0,0.0,0.0,0.0,0.0,0.0,0.02455936632584911,0.0,0.0,0.0,0.0246882445387554,0.0,0.0,0.0037882777588157317
twin,0.0,0.0,0.0,0.0,0.0,0.0,0.00021312480737011272,0.0,0.0,0.0,0.0002160437642412103,0.0,0.0,3.3012967047024844e-05
batman,0.0,0.0,0.0,0.0,0.0,0.0,0.0005721332658541986,0.0,0.0,0.0,0.0005718537279775421,0.0,0.0,8.799899952551851e-05
king,0.0,0.0,0.0,0.0,0.0,0.0,0.0011611116495092396,0.0,0.0014860813826626067,0.0,0.0011678500523610274,0.0,0.0,0.0002934648526563749
lion,0.0,0.0,0.0,0.0,0.0,0.0,0.0008789132520702926,0.0008527899404022855,0.0,0.0,0.0008822766964305568,0.0,0.0007744408469472123,0.00026064774891156517
ally,0.0,0.0,0.0,0.0,0.0,0.0,0.0009154682390503248,0.0,0.0,0.0,0.0009204431386201034,0.0,0.0,0.00014122395212849448
comrade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
psychologist,0.0,0.0,0.0,0.0,0.0,0.0,0.007586784231163265,0.0,0.0,0.0,0.007585632024680101,0.0,0.0,0.0011671089427571818
trafficker,0.0,0.0,0.0,0.0,0.0,0.0,0.00380547305593485,0.0,0.0,0.0,0.0038147426585978077,0.0,0.0,0.0005861704395794351
fiance,0.0,0.0,0.0,0.0,0.0,0.0,0.007438092642030136,0.0,0.0,0.0,0.007444657961339385,0.0,0.0,0.0011448269694899632
founder,0.0,0.0,0.0,0.0,0.0,0.0,0.0015849730721105286,0.0,0.0,0.0,0.001582893618855789,0.0,0.0,0.0002436820531512552
uncle,0.0,0.0,0.0,0.0,0.0,0.0,0.0021151290463786248,0.0,0.0,0.0,0.0021344196194233223,0.0,0.0,0.0003268883589078421
refugee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lifeguard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
monastic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
boar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
suitor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cofounder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
businessman,0.0,0.0,0.0,0.0,0.0,0.0,0.0035169227586356053,0.0,0.0,0.0,0.0035417996785652266,0.0,0.0,0.0005429786490154486
heir,0.0,0.0,0.0,0.0,0.0,0.0,0.00033723762598401234,0.0,0.0,0.0,0.0003410058167022881,0.0,0.0,5.21725725143308e-05
