,criminal,food,female,fish,communication,no-cat,all,mammal,relation,bird,object,measure,animal,mean
sophomore,0.0,0.0,0.0,0.0,0.0,0.0,0.019714923368979443,0.0,0.0,0.0,0.019915468864559898,0.0,0.0,0.003048491710272257
actor,0.0,0.0,0.0,0.0,0.0,0.0,0.011870857109159335,0.0,0.0,0.0,0.0119199693293783,0.0,0.0,0.0018300635721952027
godson,0.0,0.0,0.0,0.0,0.0,0.0,0.014297190136642005,0.0,0.0,0.0,0.01437875466673166,0.0,0.0,0.0022058419079518206
waiter,0.0,0.0,0.0,0.0,0.0,0.0,0.028411456362698564,0.0,0.0,0.0,0.028647485684307486,0.0,0.0,0.004389149388231235
cook,0.0,0.0,0.0,0.0,0.0,0.0,0.006717696399637948,0.0,0.0,0.0,0.006765350582676911,0.0,0.0,0.0010371574601780661
human,0.0,0.0,0.0,0.0,0.0,0.0,0.0023574717771763115,0.0027051584404423346,0.0,0.0,0.002371597698842485,0.0,0.002475479624095012,0.0007622851954273955
surveyor,0.0,0.0,0.0,0.0,0.0,0.0,0.0015420573656485042,0.0,0.0,0.0,0.0015347202396491545,0.0,0.0,0.0002366752004075122
grandson,0.0,0.0,0.0,0.0,0.0,0.0,0.0696373307046086,0.0,0.0,0.0,0.07066661778573086,0.0,0.0,0.010792611422333804
husband,0.0,0.0,0.0,0.0,0.0,0.0,0.7300242863776928,0.0,0.0,0.0,0.7310248348506161,0.0,0.0,0.11238839394063914
philosopher,0.0,0.0,0.0,0.0,0.0,0.0,0.0025697543522944614,0.0,0.0,0.0,0.0025717521938570962,0.0,0.0,0.0003955005035501198
superman,0.0,0.0,0.0,0.0,0.0,0.0,0.0017432494916004083,0.0,0.0,0.0,0.0017514462776908233,0.0,0.0,0.0002688227514839409
imposter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rooster,0.0,0.0,0.0,0.0,0.0,0.0,0.014325051452397515,0.0,0.0,0.020709597980500146,0.014463281554990003,0.0,0.013887835869563925,0.004875828219803969
adventurer,0.0,0.0,0.0,0.0,0.0,0.0,0.0023099092320656308,0.0,0.0,0.0,0.0023428347593478743,0.0,0.0,0.000357903383954885
stallion,0.0,0.0,0.0,0.0,0.0,0.0,0.001245620655820697,0.0018591880891595603,0.0,0.0,0.0012310001740006972,0.0,0.0016042975693473266,0.0004569312683329447
chairman,0.0,0.0,0.0,0.0,0.0,0.0,0.0008741246276361569,0.0,0.0,0.0,0.0008818641921646435,0.0,0.0,0.00013507606306160003
manager,0.0,0.0,0.0,0.0,0.0,0.0,0.006546975269030425,0.0,0.0,0.0,0.006621988251436209,0.0,0.0,0.0010129971938820487
headmaster,0.0,0.0,0.0,0.0,0.0,0.0,0.004628859665889623,0.0,0.0,0.0,0.0046735158410440404,0.0,0.0,0.0007155673466872048
buck,0.0,0.0,0.0,0.0,0.0,0.0,0.002830277033317903,0.0037801285369244183,0.0,0.0,0.0028585196129382023,0.0064086755976142185,0.0032938922524511625,0.0014747302333266083
god,0.0,0.0,0.0,0.0,0.0,0.0,0.013153077718471752,0.0,0.0,0.0,0.013168843194296877,0.0,0.0,0.0020247631471360483
tiger,0.0,0.0,0.0,0.0,0.0,0.0,0.0007311405636614235,0.0008827076266623699,0.0,0.0,0.0007419767011403165,0.0,0.0007589667533271896,0.00023959935729163842
master,0.0,0.0,0.0,0.0,0.0,0.0,0.010787638670420388,0.0,0.0,0.0,0.010773821703226775,0.0,0.0,0.0016585738748959356
czar,0.0,0.0,0.0,0.0,0.0,0.0,0.0014264178084237202,0.0,0.0,0.0,0.0014482646802731372,0.0,0.0,0.00022112942220745056
policeman,0.0,0.0,0.0,0.0,0.0,0.0,0.006818536818044251,0.0,0.0,0.0,0.006906888460784158,0.0,0.0,0.0010558019445252623
prince,0.0,0.0,0.0,0.0,0.0,0.0,0.0062428927090829815,0.0,0.0,0.0,0.006287132130531305,0.0,0.0,0.0009638480645857144
homeboy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pathologist,0.0,0.0,0.0,0.0,0.0,0.0,0.0025037843461851264,0.0,0.0,0.0,0.002547472470048329,0.0,0.0,0.0003885582166333427
scorer,0.0,0.0,0.0,0.0,0.0,0.0,0.0014112351312712862,0.0,0.0,0.0,0.0014207627706051126,0.0,0.0,0.00021784599245203067
leader,0.0,0.0,0.0,0.0,0.0,0.0,0.0022710368321110764,0.0,0.0,0.0,0.002288370993813096,0.0,0.0,0.00035072367891724403
biologist,0.0,0.0,0.0,0.0,0.0,0.0,0.0014274914751385558,0.0,0.0,0.0,0.0014426875564225064,0.0,0.0,0.00022078300242777402
peacock,0.0,0.0,0.0,0.0,0.0,0.0,0.0056301576226988215,0.0,0.0,0.008066888126300338,0.005679105550212576,0.0,0.006035572292486538,0.001954747968592175
liberal,0.0,0.0,0.0,0.0,0.0,0.0,0.004209477327114805,0.0,0.0,0.0,0.00424846688197624,0.0,0.0,0.0006506110930070035
pioneer,0.0,0.0,0.0,0.0,0.0,0.0,0.010242595793007379,0.0,0.0,0.0,0.010311849851109124,0.0,0.0,0.001581111203393577
guard,0.0,0.0,0.0,0.0,0.0,0.0,0.004226650318144918,0.0,0.0,0.0,0.004297867225636912,0.0,0.0,0.0006557321187524485
sidekick,0.0,0.0,0.0,0.0,0.0,0.0,0.027349084182764976,0.0,0.0,0.0,0.027596453574217028,0.0,0.0,0.0042265798274601545
hematologist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
godfather,0.0,0.0,0.0,0.0,0.0,0.0,0.011801073766518696,0.0,0.0,0.0,0.011899332574884574,0.0,0.0,0.001823108180107944
bassist,0.0,0.0,0.0,0.0,0.0,0.0,0.006082519338848551,0.0,0.0,0.0,0.006095197429089516,0.0,0.0,0.0009367474436875437
federalist,0.0,0.0,0.0,0.0,0.0,0.0,0.0014453493106784383,0.0,0.0,0.0,0.0014538403456379788,0.0,0.0,0.0002230145889474167
hippy,0.0,0.0,0.0,0.0,0.0,0.0,0.01521479304424132,0.0,0.0,0.0,0.0153111413488407,0.0,0.0,0.002348148799467848
daddy,0.0,0.0,0.0,0.0,0.0,0.0,0.025532354398484888,0.0,0.0,0.0,0.02593177026247987,0.0,0.0,0.003958778820074212
spokesman,0.0,0.0,0.0,0.0,0.0,0.0,0.0034098767391702316,0.0,0.0,0.0,0.003427858615284238,0.0,0.0,0.0005259796426503438
assistant,0.0,0.0,0.0,0.0,0.0,0.0,0.00797674791454777,0.0,0.0,0.0,0.008033779046193464,0.0,0.0,0.001231578996980095
idiot,0.0,0.0,0.0,0.0,0.0,0.0,0.010542042010368537,0.0,0.0,0.0,0.010452691187387023,0.0,0.0,0.0016149794767504277
duke,0.0,0.0,0.0,0.0,0.0,0.0,0.004985339496973623,0.0,0.0,0.0,0.0050423908291831205,0.0,0.0,0.0007713638712428263
boxer,0.0,0.0,0.0,0.0,0.0,0.0,0.01092500587084928,0.010388753045269785,0.0,0.0,0.011039537345867857,0.0,0.010059525570480935,0.003262524756343681
brother,0.0,0.0,0.0,0.0,0.0,0.0,0.10496317780939672,0.0,0.0,0.0,0.1058692165479623,0.0,0.0,0.016217876489027616
tsar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
masseur,0.0,0.0,0.0,0.0,0.0,0.0,0.00586801732006937,0.0,0.0,0.0,0.005891067154592536,0.0,0.0,0.0009045449595893774
freelancer,0.0,0.0,0.0,0.0,0.0,0.0,0.006444864484433615,0.0,0.0,0.0,0.006461508778577276,0.0,0.0,0.0009927979433085302
steward,0.0,0.0,0.0,0.0,0.0,0.0,0.0025686666034709627,0.0,0.0,0.0,0.002612005156994234,0.0,0.0,0.0003985132123434767
inmate,0.0,0.0,0.0,0.0,0.0,0.0,0.004853011375087932,0.0,0.0,0.0,0.004887274430605749,0.0,0.0,0.0007492527542841292
concierge,0.0,0.0,0.0,0.0,0.0,0.0,0.01357668301351268,0.0,0.0,0.0,0.01360764436353542,0.0,0.0,0.002091102105926777
neurobiologist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
groom,0.0,0.0,0.0,0.0,0.0,0.0,0.014066641090982206,0.0,0.0,0.0,0.014212350328455747,0.0,0.0,0.002175307032264458
friar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lover,0.0,0.0,0.0,0.0,0.0,0.0,0.23700882107603963,0.0,0.0,0.0,0.2391196231117203,0.0,0.0,0.03662526493751999
twin,0.0,0.0,0.0,0.0,0.0,0.0,0.009445811569652712,0.0,0.0,0.0,0.009610028235319245,0.0,0.0,0.0014658338311516889
batman,0.0,0.0,0.0,0.0,0.0,0.0,0.00040898820596398496,0.0,0.0,0.0,0.00041027607797341077,0.0,0.0,6.302032953364583e-05
king,0.0,0.0,0.0,0.0,0.0,0.0,0.004201966668285865,0.0,0.007523286999729446,0.0,0.004241733306511498,0.0,0.0,0.001228229767271293
lion,0.0,0.0,0.0,0.0,0.0,0.0,0.0029320162851436578,0.003359497249939458,0.0,0.0,0.0029539478773746536,0.0,0.0030532941852056683,0.0009460581228971875
ally,0.0,0.0,0.0,0.0,0.0,0.0,0.00458094319167121,0.0,0.0,0.0,0.004622599236562048,0.0,0.0,0.0007079648021717891
comrade,0.0,0.0,0.0,0.0,0.0,0.0,0.003200550134964814,0.0,0.0,0.0,0.003256788592399276,0.0,0.0,0.0004967183636433915
psychologist,0.0,0.0,0.0,0.0,0.0,0.0,0.009860720019826014,0.0,0.0,0.0,0.009895103030000638,0.0,0.0,0.0015196786961405118
trafficker,0.0,0.0,0.0,0.0,0.0,0.0,0.001813556026050879,0.0,0.0,0.0,0.0018245897273796504,0.0,0.0,0.00027985736564850225
fiance,0.0,0.0,0.0,0.0,0.0,0.0,0.5653854085505707,0.0,0.0,0.0,0.5679438696383008,0.0,0.0,0.08717917524529781
founder,0.0,0.0,0.0,0.0,0.0,0.0,0.0036822971654368796,0.0,0.0,0.0,0.003690849426290857,0.0,0.0,0.0005671651224405951
uncle,0.0,0.0,0.0,0.0,0.0,0.0,0.054863831050013336,0.0,0.0,0.0,0.055565690992621514,0.0,0.0,0.008494578618664218
refugee,0.0,0.0,0.0,0.0,0.0,0.0,0.002258799927315513,0.0,0.0,0.0,0.0022777434995946565,0.0,0.0,0.00034896487899308996
lifeguard,0.0,0.0,0.0,0.0,0.0,0.0,0.03940630132566825,0.0,0.0,0.0,0.03977388651932423,0.0,0.0,0.006090783680384037
monastic,0.0,0.0,0.0,0.0,0.0,0.0,0.013157895661995583,0.0,0.0,0.0,0.0132882730670658,0.0,0.0,0.0020343206714662602
boar,0.0,0.0,0.0,0.0,0.0,0.0,0.0023313272179937105,0.0030589525629879945,0.0,0.0,0.0023472836778841277,0.0,0.002937272941910877,0.0008211412615982085
suitor,0.0,0.0,0.0,0.0,0.0,0.0,0.06378217519528537,0.0,0.0,0.0,0.06388033585948036,0.0,0.0,0.009820193158058902
cofounder,0.0,0.0,0.0,0.0,0.0,0.0,0.005737091771419666,0.0,0.0,0.0,0.005764083680591035,0.0,0.0,0.0008847058040008231
businessman,0.0,0.0,0.0,0.0,0.0,0.0,0.006536567684618048,0.0,0.0,0.0,0.006606760760647462,0.0,0.0,0.001011025265020424
heir,0.0,0.0,0.0,0.0,0.0,0.0,0.005424155431949357,0.0,0.0,0.0,0.0055047239345533345,0.0,0.0,0.0008406830281925148
