,criminal,food,female,fish,communication,no-cat,all,mammal,relation,bird,object,measure,animal,mean
husband,0.0,0.0,0.0,0.0,0.0,0.0,0.015987508176558484,0.0,0.0,0.0,0.015988363793484145,0.0,0.0,0.0024596824592340487
philosopher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
superman,0.0,0.0,0.0,0.0,0.0,0.0,0.002764566189579046,0.0,0.0,0.0,0.0027739120347381827,0.0,0.0,0.0004260367864859407
imposter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rooster,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventurer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stallion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chairman,0.0,0.0,0.0,0.0,0.0,0.0,0.0002446319260821822,0.0,0.0,0.0,0.0002464733148365639,0.0,0.0,3.777732622451894e-05
manager,0.0,0.0,0.0,0.0,0.0,0.0,0.000573777935612435,0.0,0.0,0.0,0.0005795887780364047,0.0,0.0,8.872051643452613e-05
headmaster,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
buck,0.0,0.0,0.0,0.0,0.0,0.0,0.001035796155551048,0.0011631164728998211,0.0,0.0,0.0010447561656984983,0.0019719001838812977,0.0010716265656101718,0.0004836304264339105
god,0.0,0.0,0.0,0.0,0.0,0.0,0.002586852513135984,0.0,0.0,0.0,0.002586546721874586,0.0,0.0,0.00039795378730850543
tiger,0.0,0.0,0.0,0.0,0.0,0.0,0.0013811613939543918,0.0014019474070519993,0.0,0.0,0.0013997879108068063,0.0,0.0012745446027503495,0.00041980317804334976
master,0.0,0.0,0.0,0.0,0.0,0.0,0.000962313023379767,0.0,0.0,0.0,0.0009598164191872877,0.0,0.0,0.00014785611096669653
czar,0.0,0.0,0.0,0.0,0.0,0.0,0.0011310562442101602,0.0,0.0,0.0,0.001146868984012615,0.0,0.0,0.00017522501755559808
policeman,0.0,0.0,0.0,0.0,0.0,0.0,0.0014482110984496718,0.0,0.0,0.0,0.0014650469515845833,0.0,0.0,0.0002240967730795581
prince,0.0,0.0,0.0,0.0,0.0,0.0,0.0011812992907167673,0.0,0.0,0.0,0.0011881056976741815,0.0,0.0,0.00018226192218391915
homeboy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pathologist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scorer,0.0,0.0,0.0,0.0,0.0,0.0,0.0005035578173737595,0.0,0.0,0.0,0.0005062907007597452,0.0,0.0,7.768065524103882e-05
leader,0.0,0.0,0.0,0.0,0.0,0.0,0.0004823528614742607,0.0,0.0,0.0,0.00048539526410707856,0.0,0.0,7.444216350625686e-05
biologist,0.0,0.0,0.0,0.0,0.0,0.0,0.0005659537959275898,0.0,0.0,0.0,0.0005712262525693425,0.0,0.0,8.747538834591788e-05
peacock,0.0,0.0,0.0,0.0,0.0,0.0,0.006696521416202025,0.0,0.0,0.008066888126300338,0.0067458560246504845,0.0,0.00638169287658014,0.002145458341825614
liberal,0.0,0.0,0.0,0.0,0.0,0.0,0.0012238749746240744,0.0,0.0,0.0,0.0012335862956548455,0.0,0.0,0.0001890354823291477
pioneer,0.0,0.0,0.0,0.0,0.0,0.0,0.003045641289368383,0.0,0.0,0.0,0.0030622011612723016,0.0,0.0,0.0004698340346646681
guard,0.0,0.0,0.0,0.0,0.0,0.0,0.0011765756461601994,0.0,0.0,0.0,0.0011948267837120308,0.0,0.0,0.00018241557152863308
sidekick,0.0,0.0,0.0,0.0,0.0,0.0,0.0025022352865879385,0.0,0.0,0.0,0.002521546895513544,0.0,0.0,0.00038644478323857556
hematologist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
godfather,0.0,0.0,0.0,0.0,0.0,0.0,0.0017545277705251678,0.0,0.0,0.0,0.0017668095712845178,0.0,0.0,0.00027087210321612967
bassist,0.0,0.0,0.0,0.0,0.0,0.0,0.0014469122801410138,0.0,0.0,0.0,0.0014480211341350603,0.0,0.0,0.00022268718571354416
federalist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hippy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
daddy,0.0,0.0,0.0,0.0,0.0,0.0,0.0013203581072833697,0.0,0.0,0.0,0.0013392493888213283,0.0,0.0,0.00020458519200805368
spokesman,0.0,0.0,0.0,0.0,0.0,0.0,0.0006008466110855277,0.0,0.0,0.0,0.0006032207266159993,0.0,0.0,9.2620564438579e-05
assistant,0.0,0.0,0.0,0.0,0.0,0.0,0.0010673505996406695,0.0,0.0,0.0,0.0010735679384340235,0.0,0.0,0.000164686041390361
idiot,0.0,0.0,0.0,0.0,0.0,0.0,0.001393191902603619,0.0,0.0,0.0,0.0013795668114126882,0.0,0.0,0.00021328913184740823
duke,0.0,0.0,0.0,0.0,0.0,0.0,0.0033135851185357892,0.0,0.0,0.0,0.00334709713168428,0.0,0.0,0.0005123601730938515
boxer,0.0,0.0,0.0,0.0,0.0,0.0,0.0016500603366644139,0.0013192067359072744,0.0,0.0,0.001665165629207263,0.0,0.0013506548422913115,0.0004603913495438664
brother,0.0,0.0,0.0,0.0,0.0,0.0,0.002906715396503704,0.0,0.0,0.0,0.002927950016451681,0.0,0.0,0.00044882041638118344
tsar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
masseur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
freelancer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
steward,0.0,0.0,0.0,0.0,0.0,0.0,0.0007637943763722212,0.0,0.0,0.0,0.0007756595897424438,0.0,0.0,0.00011841953585497422
inmate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
concierge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
neurobiologist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
groom,0.0,0.0,0.0,0.0,0.0,0.0,0.0004402866511700555,0.0,0.0,0.0,0.0004442622737162498,0.0,0.0,6.804222499125426e-05
friar,0.0,0.0,0.0,0.0,0.0,0.0,0.0019629020333854015,0.0,0.0,0.0,0.0019934768416594905,0.0,0.0,0.0003043368365419148
lover,0.0,0.0,0.0,0.0,0.0,0.0,0.0375865059210355,0.0,0.0,0.0,0.03787137571619819,0.0,0.0,0.005804452433633361
twin,0.0,0.0,0.0,0.0,0.0,0.0,0.0012684528739909113,0.0,0.0,0.0,0.0012888077579940582,0.0,0.0,0.00019671235630653612
batman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
king,0.0,0.0,0.0,0.0,0.0,0.0,0.000987225297044328,0.0,0.0014860813826626067,0.0,0.000995257480712628,0.0,0.0,0.00026681262772458174
lion,0.0,0.0,0.0,0.0,0.0,0.0,0.00199276936423936,0.0019197127142511186,0.0,0.0,0.00200503476259521,0.0,0.0018447947135103817,0.0005971008888150822
ally,0.0,0.0,0.0,0.0,0.0,0.0,0.0010378254375027554,0.0,0.0,0.0,0.001045885319986352,0.0,0.0,0.00016028544288377748
comrade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
psychologist,0.0,0.0,0.0,0.0,0.0,0.0,0.0005864180651507603,0.0,0.0,0.0,0.0005876888516975045,0.0,0.0,9.031591668063574e-05
trafficker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiance,0.0,0.0,0.0,0.0,0.0,0.0,0.002108058319535158,0.0,0.0,0.0,0.002114812460267039,0.0,0.0,0.0003248362138309382
founder,0.0,0.0,0.0,0.0,0.0,0.0,0.0005053536989475553,0.0,0.0,0.0,0.000505861190875993,0.0,0.0,7.778576075565755e-05
uncle,0.0,0.0,0.0,0.0,0.0,0.0,0.0017983704684909436,0.0,0.0,0.0,0.0018189810317824605,0.0,0.0,0.0002782578077133388
refugee,0.0,0.0,0.0,0.0,0.0,0.0,7.462837288170706e-05,0.0,0.0,0.0,7.515527055710554e-05,0.0,0.0,1.1521818726062508e-05
lifeguard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
monastic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
boar,0.0,0.0,0.0,0.0,0.0,0.0,0.0013864427685406475,0.0015294762814939973,0.0,0.0,0.0013940960948881894,0.0,0.0015528580308199534,0.00045099024428790676
suitor,0.0,0.0,0.0,0.0,0.0,0.0,0.008128141547021928,0.0,0.0,0.0,0.008129943766878705,0.0,0.0,0.0012506219472231256
cofounder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
businessman,0.0,0.0,0.0,0.0,0.0,0.0,0.00029902336407902554,0.0,0.0,0.0,0.000301836919744206,0.0,0.0,4.622002183255627e-05
heir,0.0,0.0,0.0,0.0,0.0,0.0,0.0005734668421030965,0.0,0.0,0.0,0.0005812194628125998,0.0,0.0,8.882202345505356e-05
