context,n_concepts,mean_tfidf,mean_diff,min_tfidf,max_tfidf
depicts,21,0.01,0.01,0.0,0.03
fate,21,0.01,0.01,0.0,0.03
emotional,21,0.0,0.0,0.0,0.01
spring,21,0.01,0.0,0.0,0.02
bird,21,0.01,0.01,0.0,0.04
musical,21,0.01,0.01,0.0,0.04
widowed,21,0.02,0.02,0.0,0.1
stone,21,0.01,0.01,0.0,0.04
shown,21,0.01,0.0,0.0,0.01
hall,21,0.01,0.01,0.0,0.03
sight,21,0.01,0.01,0.0,0.08
transformed,21,0.01,0.01,0.0,0.06
eliza,21,0.03,0.03,0.0,0.22
carnival,21,0.0,0.0,0.0,0.02
ethel,21,0.01,0.01,0.0,0.04
reading,21,0.01,0.01,0.0,0.05
persuaded,21,0.01,0.0,0.0,0.04
respectively,21,0.0,0.0,0.0,0.01
50,21,0.01,0.01,0.0,0.04
follows,21,0.01,0.01,0.0,0.02
regina,21,0.01,0.0,0.0,0.01
simply,21,0.01,0.01,0.0,0.03
attached,21,0.01,0.0,0.0,0.02
credits,21,0.01,0.01,0.0,0.05
captive,21,0.01,0.01,0.0,0.02
beside,21,0.01,0.01,0.0,0.05
besides,21,0.01,0.01,0.0,0.11
create,21,0.0,0.0,0.0,0.02
hearing,21,0.01,0.0,0.0,0.02
juliet,21,0.01,0.01,0.0,0.04
audition,21,0.01,0.01,0.0,0.03
poison,21,0.01,0.01,0.0,0.04
bore,21,0.01,0.01,0.0,0.04
asleep,21,0.01,0.01,0.0,0.03
louisa,21,0.02,0.02,0.0,0.12
warrior,21,0.01,0.01,0.0,0.03
act,21,0.01,0.01,0.0,0.03
came,21,0.01,0.01,0.0,0.03
sometimes,21,0.01,0.01,0.0,0.04
aka,21,0.01,0.01,0.0,0.02
meaning,21,0.01,0.01,0.0,0.04
near,21,0.01,0.0,0.0,0.02
portrait,21,0.02,0.01,0.0,0.08
fourth,21,0.01,0.01,0.0,0.02
venus,21,0.02,0.02,0.0,0.15
persona,21,0.02,0.02,0.0,0.1
dressed,21,0.02,0.02,0.01,0.05
1940s,21,0.01,0.01,0.0,0.02
favored,21,0.01,0.01,0.0,0.05
painted,21,0.01,0.0,0.0,0.02
long,20,0.04,0.03,0.01,0.21
and,20,0.07,0.03,0.05,0.11
michelle,20,0.01,0.01,0.0,0.06
linda,20,0.01,0.01,0.0,0.05
samantha,20,0.01,0.01,0.0,0.05
gets,20,0.01,0.01,0.0,0.04
kidnapped,20,0.02,0.01,0.01,0.04
lives,20,0.02,0.01,0.01,0.06
gloria,20,0.01,0.01,0.0,0.04
sharon,20,0.01,0.01,0.0,0.04
heather,20,0.01,0.01,0.0,0.03
sara,20,0.01,0.01,0.0,0.03
natalie,20,0.01,0.01,0.0,0.03
olivia,20,0.01,0.01,0.0,0.04
couple,20,0.02,0.01,0.01,0.09
asks,20,0.02,0.01,0.01,0.05
veronica,20,0.01,0.01,0.0,0.05
anita,20,0.01,0.01,0.0,0.04
pamela,20,0.01,0.01,0.0,0.03
while,20,0.02,0.01,0.01,0.04
left,20,0.02,0.01,0.01,0.06
catherine,20,0.03,0.03,0.0,0.08
diane,20,0.02,0.01,0.0,0.09
leave,20,0.01,0.01,0.0,0.03
loses,20,0.01,0.01,0.0,0.03
secret,20,0.01,0.01,0.0,0.05
revealed,20,0.02,0.01,0.01,0.05
rich,20,0.02,0.01,0.0,0.05
soon,20,0.01,0.01,0.01,0.02
attractive,20,0.02,0.01,0.0,0.06
theresa,20,0.01,0.01,0.0,0.04
deborah,20,0.01,0.01,0.0,0.02
me,20,0.02,0.01,0.01,0.09
storyline,20,0.01,0.01,0.0,0.04
realizes,20,0.01,0.01,0.0,0.02
because,20,0.01,0.01,0.01,0.04
actually,20,0.01,0.01,0.0,0.03
nine,20,0.01,0.0,0.0,0.02
just,20,0.01,0.01,0.0,0.04
family,20,0.05,0.04,0.01,0.45
christina,20,0.01,0.01,0.0,0.04
singing,20,0.01,0.01,0.0,0.02
invites,20,0.01,0.01,0.0,0.02
katherine,20,0.03,0.02,0.0,0.13
teenage,20,0.03,0.03,0.0,0.14
lyrics,20,0.01,0.01,0.0,0.03
feels,20,0.01,0.01,0.0,0.02
sexually,20,0.01,0.01,0.0,0.03
baby,20,0.04,0.03,0.01,0.16
courtney,20,0.0,0.0,0.0,0.01
save,20,0.01,0.01,0.0,0.03
joanna,20,0.01,0.01,0.0,0.03
