context,evidence_type,categories
hotel, ,relation
front, ,relation
restored, ,relation
through, ,relation
nude, ,relation
art, ,relation
will, ,relation
laying, ,relation
look, ,relation
most, ,relation
mirror, ,relation
damaged, ,relation
five, ,relation
lots, ,relation
deco, ,relation
echoed, ,relation
luxury, ,relation
shoe, ,relation
onto, ,relation
space, ,relation
touches, ,relation
100, ,relation
plain, ,relation
marathon, ,relation
wet, ,relation
lie, ,relation
police, ,relation
olympics, ,relation
carrying, ,relation
naked, ,relation
replacing, ,relation
200, ,relation
figure, ,relation
place, ,relation
residence, ,relation
400, ,relation
rare, ,relation
toilet, ,relation
under, ,relation
finished, ,relation
900, ,relation
sleeping, ,relation
800, ,relation
living, ,relation
purchased, ,relation
today, ,relation
picked, ,relation
rest, ,relation
paid, ,relation
chip, ,relation
700, ,relation
elements, ,relation
feature, ,relation
sunday, ,relation
shows, ,relation
appear, ,relation
model, ,relation
era, ,relation
equipment, ,relation
chinese, ,relation
plans, ,relation
terminal, ,relation
dozens, ,relation
object, ,relation
bed, ,relation
giants, ,relation
attached, ,relation
sheets, ,relation
reinforced, ,relation
service, ,relation
hanging, ,relation
acquired, ,relation
separated, ,relation
polish, ,relation
hangs, ,relation
ideal, ,relation
contemporary, ,relation
launch, ,relation
depicts, ,relation
paper, ,relation
discovery, ,relation
housing, ,relation
viewing, ,relation
version, ,relation
strip, ,relation
throughout, ,relation
friday, ,relation
showing, ,relation
enough, ,relation
section, ,relation
interested, ,relation
queen, ,relation
produced, ,relation
institute, ,relation
receive, ,relation
plus, ,relation
printed, ,relation
torn, ,relation
contains, ,relation
reminder, ,relation
resort, ,relation
project, ,relation
food, ,relation
maps, ,relation
frame, ,relation
spanish, ,relation
hang, ,relation
shift, ,relation
gas, ,relation
described, ,relation
despite, ,relation
easily, ,relation
india, ,relation
satellite, ,relation
safe, ,relation
shaw, ,relation
ad, ,relation
antonio, ,relation
brother, ,relation
alongside, ,relation
boy, ,relation
160, ,relation
clinic, ,relation
marketing, ,relation
temporary, ,relation
mine, ,relation
moroccan, ,relation
scenes, ,relation
analyst, ,relation
modest, ,relation
heard, ,relation
speak, ,relation
mere, ,relation
europe, ,relation
june, ,relation
journalists, ,relation
ed, ,relation
bank, ,relation
ho, ,relation
literally, ,relation
study, ,relation
listed, ,relation
lawmakers, ,relation
industry, ,relation
reporters, ,relation
collecting, ,relation
position, ,relation
tin, ,relation
countless, ,relation
600, ,relation
congressional, ,relation
george, ,relation
referring, ,relation
forth, ,relation
general, ,relation
stack, ,relation
covering, ,relation
spokesman, ,relation
rolled, ,relation
preferred, ,relation
nor, ,relation
afford, ,relation
noticed, ,relation
themselves, ,relation
titled, ,relation
overwhelmed, ,relation
rented, ,relation
adding, ,relation
contents, ,relation
addressed, ,relation
advertising, ,relation
74, ,relation
arguments, ,relation
permit, ,relation
ignored, ,relation
follows, ,relation
forum, ,relation
smart, ,relation
believes, ,relation
foreign, ,relation
imagine, ,relation
springs, ,relation
hip, ,relation
brain, ,relation
paris, ,relation
palestinian, ,relation
passengers, ,relation
retired, ,relation
noted, ,relation
aged, ,relation
normally, ,relation
necessary, ,relation
nearest, ,relation
safely, ,relation
operations, ,relation
witness, ,relation
protected, ,relation
yourself, ,relation
program, ,relation
religion, ,relation
provided, ,relation
pulls, ,relation
63, ,relation
pocket, ,relation
requests, ,relation
450, ,relation
respect, ,relation
policeman, ,relation
sliding, ,relation
author, ,relation
le, ,relation
walter, ,relation
attempting, ,relation
inventory, ,relation
ministry, ,relation
menu, ,relation
alleged, ,relation
louisiana, ,relation
seller, ,relation
direct, ,relation
entitled, ,relation
disk, ,relation
fills, ,relation
determine, ,relation
televised, ,relation
tears, ,relation
description, ,relation
drug, ,relation
character, ,relation
fellow, ,relation
chain, ,relation
eastern, ,relation
checking, ,relation
collector, ,relation
exhausted, ,relation
contractor, ,relation
capture, ,relation
facing, ,relation
condition, ,relation
communications, ,relation
confused, ,relation
extra, ,relation
transformed, ,relation
false, ,relation
everyday, ,relation
dean, ,relation
daughter, ,relation
currently, ,relation
cried, ,relation
credit, ,relation
threatening, ,relation
slim, ,relation
sessions, ,relation
alarm, ,relation
nervous, ,relation
understood, ,relation
rule, ,relation
aggressively, ,relation
delighted, ,relation
adopt, ,relation
advance, ,relation
wolf, ,relation
gain, ,relation
opportunities, ,relation
obviously, ,relation
disappear, ,relation
approval, ,relation
dispute, ,relation
allows, ,relation
motion, ,relation
staffers, ,relation
multi, ,relation
mitchell, ,relation
minneapolis, ,relation
remarks, ,relation
relaxed, ,relation
toys, ,relation
compared, ,relation
complained, ,relation
concluded, ,relation
prospects, ,relation
purpose, ,relation
confiscated, ,relation
stealing, ,relation
absolutely, ,relation
thirds, ,relation
93, ,relation
climate, ,relation
overwhelming, ,relation
flagship, ,relation
seeks, ,relation
crying, ,relation
accept, ,relation
acceptable, ,relation
accident, ,relation
accidentally, ,relation
thrilled, ,relation
reservation, ,relation
pitch, ,relation
resources, ,relation
61, ,relation
physical, ,relation
photography, ,relation
thrown, ,relation
euro, ,relation
suspect, ,relation
ken, ,relation
exercise, ,relation
exchange, ,relation
booming, ,relation
violent, ,relation
insisted, ,relation
insurance, ,relation
similarly, ,relation
jordan, ,relation
jokes, ,relation
undated, ,relation
survive, ,relation
improvement, ,relation
signals, ,relation
indication, ,relation
article, ,relation
dr, ,relation
hiding, ,relation
capacity, ,relation
holidays, ,relation
doctor, ,relation
grandfather, ,relation
wrote, ,relation
that, ,relation
pages, ,relation
one, ,relation
was, ,relation
eight, ,relation
three, ,relation
you, ,relation
reading, ,relation
this, ,relation
has, ,relation
appeared, ,relation
gossip, ,relation
single, ,relation
wednesday, ,relation
after, ,relation
plan, ,relation
information, ,relation
took, ,relation
week, ,relation
yahoo, ,relation
available, ,relation
review, ,relation
entire, ,relation
who, ,relation
coverage, ,relation
day, ,relation
flip, ,relation
they, ,relation
go, ,relation
writing, ,relation
reader, ,relation
describing, ,relation
language, ,relation
so, ,relation
what, ,relation
then, ,relation
lets, ,relation
our, ,relation
get, ,relation
explaining, ,relation
special, ,relation
no, ,relation
example, ,relation
only, ,relation
china, ,relation
application, ,relation
may, ,relation
fan, ,relation
comic, ,relation
make, ,relation
release, ,relation
68, ,relation
62, ,relation
provides, ,relation
99, ,relation
explanation, ,relation
media, ,relation
log, ,relation
94, ,relation
tells, ,relation
him, ,relation
morning, ,relation
call, ,relation
announcing, ,relation
run, ,relation
latest, ,relation
numbers, ,relation
arabic, ,relation
later, ,relation
asks, ,relation
able, ,relation
gave, ,relation
chat, ,relation
joint, ,relation
ago, ,relation
should, ,relation
good, ,relation
focuses, ,relation
particular, ,relation
calls, ,relation
earlier, ,relation
mention, ,relation
warned, ,relation
offer, ,relation
tim, ,relation
until, ,relation
cd, ,relation
these, ,relation
sure, ,relation
visits, ,relation
death, ,relation
data, ,relation
actually, ,relation
goes, ,relation
cnn, ,relation
offering, ,relation
weeks, ,relation
fact, ,relation
however, ,relation
issues, ,relation
dallas, ,relation
noting, ,relation
nbc, ,relation
required, ,relation
interactive, ,relation
audio, ,relation
directly, ,relation
charge, ,relation
terms, ,relation
telling, ,relation
getting, ,relation
product, ,relation
although, ,relation
virtual, ,relation
responded, ,relation
got, ,relation
teen, ,relation
tool, ,relation
coach, ,relation
kids, ,relation
answers, ,relation
yesterday, ,relation
studying, ,relation
student, ,relation
think, ,relation
telephone, ,relation
wants, ,relation
prints, ,relation
hired, ,relation
buying, ,relation
effort, ,relation
probably, ,relation
various, ,relation
ca, ,relation
ruled, ,relation
commerce, ,relation
generated, ,relation
steven, ,relation
basic, ,relation
radio, ,relation
movie, ,relation
tough, ,relation
job, ,relation
services, ,relation
soon, ,relation
espn, ,relation
broadcast, ,relation
keeping, ,relation
ben, ,relation
sponsor, ,relation
customer, ,relation
jones, ,relation
jumped, ,relation
learn, ,relation
teacher, ,relation
matter, ,relation
clearly, ,relation
smith, ,relation
deliver, ,relation
receiving, ,relation
martha, ,relation
likes, ,relation
immediately, ,relation
employee, ,relation
joke, ,relation
care, ,relation
nfl, ,relation
bad, ,relation
stay, ,relation
potential, ,relation
further, ,relation
multiple, ,relation
stock, ,relation
shown, ,relation
reasons, ,relation
theory, ,relation
puts, ,relation
2007, ,relation
suddenly, ,relation
fee, ,relation
needs, ,relation
needed, ,relation
option, ,relation
control, ,relation
mind, ,relation
measure, ,relation
pay, ,relation
spending, ,relation
advertised, ,relation
performance, ,relation
especially, ,relation
management, ,relation
cable, ,relation
entertainment, ,relation
checked, ,relation
davis, ,relation
frequently, ,relation
wife, ,relation
average, ,relation
remember, ,relation
consumers, ,relation
ashley, ,relation
finance, ,relation
hamilton, ,relation
guy, ,relation
regular, ,relation
companies, ,relation
amount, ,relation
informed, ,relation
sorry, ,relation
laptop, ,relation
significantly, ,relation
done, ,relation
assigned, ,relation
lower, ,relation
businesses, ,relation
movies, ,relation
switch, ,relation
deal, ,relation
dog, ,relation
holiday, ,relation
else, ,relation
providing, ,relation
suggesting, ,relation
pc, ,relation
airlines, ,relation
neither, ,relation
stupid, ,relation
ultimately, ,relation
viewers, ,relation
robertson, ,relation
additional, ,relation
etc, ,relation
german, ,relation
places, ,relation
function, ,relation
complaining, ,relation
challenge, ,relation
australian, ,relation
choices, ,relation
helps, ,relation
treated, ,relation
officer, ,relation
lose, ,relation
girlfriend, ,relation
surprised, ,relation
commercials, ,relation
parent, ,relation
thinks, ,relation
houston, ,relation
lisa, ,relation
moves, ,relation
allowing, ,relation
blown, ,relation
suggestion, ,relation
device, ,relation
prove, ,relation
lottery, ,relation
admit, ,relation
marshall, ,relation
kid, ,relation
behavior, ,relation
persuade, ,relation
previous, ,relation
ok, ,relation
schedule, ,relation
consultant, ,relation
struggling, ,relation
existing, ,relation
conducted, ,relation
games, ,relation
hunt, ,relation
deciding, ,relation
tone, ,relation
england, ,relation
simpson, ,relation
banks, ,relation
listen, ,relation
graham, ,relation
mistake, ,relation
moments, ,relation
generation, ,relation
rob, ,relation
strong, ,relation
ali, ,relation
wondering, ,relation
aide, ,relation
division, ,relation
realized, ,relation
prefer, ,relation
fight, ,relation
baby, ,relation
avoid, ,relation
announce, ,relation
anywhere, ,relation
shock, ,relation
league, ,relation
tune, ,relation
sharing, ,relation
careful, ,relation
toll, ,relation
knight, ,relation
cincinnati, ,relation
conduct, ,relation
adults, ,relation
definition, ,relation
controls, ,relation
afraid, ,relation
pioneer, ,relation
systems, ,relation
relative, ,relation
anymore, ,relation
noise, ,relation
automatic, ,relation
significant, ,relation
habits, ,relation
lease, ,relation
utility, ,relation
profit, ,relation
victim, ,relation
mayo, ,relation
guaranteed, ,relation
popularity, ,relation
cole, ,relation
settle, ,relation
presumably, ,relation
discount, ,relation
proper, ,relation
concessions, ,relation
struggles, ,relation
pays, ,relation
teenagers, ,relation
gun, ,relation
detectives, ,relation
switched, ,relation
desperately, ,relation
charity, ,relation
exchanged, ,relation
aggressive, ,relation
phones, ,relation
say, ,relation
picking, ,relation
manufacturer, ,relation
models, ,relation
owner, ,relation
salesman, ,relation
spend, ,relation
normal, ,relation
tampa, ,relation
hide, ,relation
maine, ,relation
