context,n_concepts,mean_tfidf,mean_diff,min_tfidf,max_tfidf
hybrids,13,0.01,0.0,0.0,0.01
gourd,13,0.01,0.01,0.0,0.02
grave,13,0.0,0.0,0.0,0.01
toppings,13,0.01,0.01,0.0,0.02
dock,13,0.0,0.0,0.0,0.02
genera,13,0.02,0.01,0.0,0.09
ships,13,0.0,0.0,0.0,0.01
inhabited,13,0.0,0.0,0.0,0.0
combinations,13,0.0,0.0,0.0,0.01
shed,13,0.01,0.01,0.0,0.12
fertile,13,0.0,0.0,0.0,0.01
merchant,13,0.01,0.01,0.0,0.07
plains,13,0.01,0.01,0.0,0.11
peach,13,0.06,0.05,0.01,0.41
kiwi,13,0.01,0.01,0.0,0.03
tongue,13,0.03,0.03,0.0,0.3
slice,13,0.02,0.02,0.0,0.08
dessert,13,0.02,0.01,0.01,0.07
passion,13,0.01,0.01,0.0,0.04
cafe,13,0.0,0.0,0.0,0.01
peppermint,13,0.01,0.01,0.0,0.05
dreams,13,0.01,0.0,0.0,0.02
bush,13,0.01,0.01,0.0,0.02
packing,13,0.01,0.0,0.0,0.02
experts,13,0.0,0.0,0.0,0.01
cultivating,13,0.0,0.0,0.0,0.01
activity,13,0.0,0.0,0.0,0.01
cascade,13,0.0,0.0,0.0,0.01
dew,13,0.0,0.0,0.0,0.02
kosher,13,0.0,0.0,0.0,0.02
glucose,13,0.01,0.01,0.0,0.15
horizon,13,0.0,0.0,0.0,0.0
licorice,13,0.01,0.01,0.0,0.02
marker,13,0.0,0.0,0.0,0.02
caesar,13,0.0,0.0,0.0,0.0
curse,13,0.01,0.0,0.0,0.01
mom,13,0.0,0.0,0.0,0.0
economic,13,0.0,0.0,0.0,0.01
cent,13,0.0,0.0,0.0,0.02
boiler,13,0.0,0.0,0.0,0.02
walnuts,13,0.01,0.01,0.0,0.05
curry,13,0.03,0.03,0.01,0.1
processing,13,0.01,0.01,0.0,0.05
source,13,0.01,0.0,0.0,0.01
food,13,0.03,0.02,0.01,0.14
brand,13,0.02,0.02,0.01,0.1
cosmetics,13,0.01,0.0,0.0,0.03
trade,13,0.01,0.0,0.0,0.03
dark,13,0.01,0.01,0.01,0.07
flesh,13,0.01,0.01,0.0,0.02
vietnamese,13,0.01,0.0,0.0,0.03
corpse,13,0.0,0.0,0.0,0.01
soaked,13,0.01,0.01,0.0,0.05
madonna,13,0.01,0.01,0.0,0.05
tear,13,0.0,0.0,0.0,0.01
servants,13,0.0,0.0,0.0,0.01
evidence,13,0.0,0.0,0.0,0.0
buffalo,13,0.0,0.0,0.0,0.01
rituals,13,0.0,0.0,0.0,0.01
climate,13,0.0,0.0,0.0,0.01
contact,13,0.01,0.0,0.0,0.02
straw,13,0.0,0.0,0.0,0.01
burnt,13,0.01,0.0,0.0,0.02
mysterious,13,0.0,0.0,0.0,0.01
accurately,13,0.0,0.0,0.0,0.0
unstable,13,0.0,0.0,0.0,0.0
economy,13,0.0,0.0,0.0,0.01
feelings,13,0.01,0.01,0.0,0.1
battle,13,0.01,0.0,0.0,0.01
