context,n_concepts,mean_tfidf,mean_diff,min_tfidf,max_tfidf
customer,13,0.01,0.01,0.0,0.04
termed,13,0.0,0.0,0.0,0.01
earliest,13,0.0,0.0,0.0,0.01
shut,13,0.01,0.0,0.0,0.03
pop,13,0.01,0.01,0.0,0.06
successful,13,0.01,0.01,0.0,0.04
audience,13,0.01,0.01,0.0,0.02
movie,13,0.01,0.01,0.0,0.02
start,13,0.01,0.01,0.0,0.03
female,13,0.01,0.01,0.0,0.06
originally,13,0.01,0.01,0.0,0.02
bar,13,0.02,0.02,0.0,0.15
every,13,0.01,0.01,0.0,0.02
putting,13,0.01,0.01,0.0,0.04
don,13,0.01,0.01,0.0,0.03
gives,13,0.03,0.02,0.0,0.07
second,13,0.01,0.01,0.01,0.05
home,13,0.01,0.01,0.01,0.02
each,13,0.01,0.01,0.01,0.02
found,13,0.02,0.02,0.01,0.11
conduct,13,0.0,0.0,0.0,0.01
peoples,13,0.0,0.0,0.0,0.01
trips,13,0.0,0.0,0.0,0.01
scratch,13,0.0,0.0,0.0,0.01
conversion,13,0.0,0.0,0.0,0.01
reviews,13,0.0,0.0,0.0,0.01
adaptation,13,0.0,0.0,0.0,0.01
gate,13,0.01,0.01,0.0,0.05
scheduled,13,0.0,0.0,0.0,0.02
