context,n_concepts,mean_tfidf,mean_diff,min_tfidf,max_tfidf
famous,21,0.0,0.0,0.0,0.01
created,21,0.0,0.0,0.0,0.01
special,21,0.0,0.0,0.0,0.01
form,21,0.01,0.0,0.0,0.02
uses,21,0.01,0.0,0.0,0.01
clean,21,0.01,0.01,0.0,0.08
suspended,21,0.0,0.0,0.0,0.01
impressive,21,0.0,0.0,0.0,0.01
documented,21,0.0,0.0,0.0,0.01
elaborate,21,0.0,0.0,0.0,0.02
barrier,21,0.01,0.01,0.0,0.08
louis,21,0.0,0.0,0.0,0.01
distinctive,21,0.0,0.0,0.0,0.02
allowed,21,0.0,0.0,0.0,0.01
allowing,21,0.01,0.0,0.0,0.03
incorporate,21,0.0,0.0,0.0,0.0
desired,21,0.0,0.0,0.0,0.0
better,21,0.01,0.0,0.0,0.04
fill,21,0.0,0.0,0.0,0.02
separated,21,0.0,0.0,0.0,0.03
provided,21,0.01,0.0,0.0,0.02
floating,21,0.01,0.01,0.0,0.03
obtained,21,0.0,0.0,0.0,0.01
purpose,21,0.0,0.0,0.0,0.01
repaired,21,0.0,0.0,0.0,0.02
controlled,21,0.0,0.0,0.0,0.01
sight,21,0.01,0.01,0.0,0.08
extensive,21,0.0,0.0,0.0,0.01
surrounding,21,0.01,0.0,0.0,0.02
renowned,21,0.0,0.0,0.0,0.01
reduces,21,0.0,0.0,0.0,0.01
office,21,0.0,0.0,0.0,0.01
indicate,21,0.0,0.0,0.0,0.01
section,21,0.0,0.0,0.0,0.01
paris,21,0.0,0.0,0.0,0.02
impact,21,0.0,0.0,0.0,0.01
slightly,21,0.0,0.0,0.0,0.01
simon,21,0.0,0.0,0.0,0.03
indicates,21,0.0,0.0,0.0,0.01
1960,21,0.0,0.0,0.0,0.02
improve,21,0.0,0.0,0.0,0.01
puts,21,0.0,0.0,0.0,0.01
brilliant,21,0.0,0.0,0.0,0.01
icon,21,0.0,0.0,0.0,0.01
exposure,21,0.0,0.0,0.0,0.01
gained,21,0.0,0.0,0.0,0.01
directions,21,0.0,0.0,0.0,0.01
accessible,21,0.01,0.01,0.0,0.03
phase,21,0.01,0.01,0.0,0.11
bedroom,21,0.0,0.0,0.0,0.01
basically,21,0.0,0.0,0.0,0.01
circles,21,0.0,0.0,0.0,0.01
decrease,21,0.0,0.0,0.0,0.01
trace,21,0.0,0.0,0.0,0.0
dropping,21,0.0,0.0,0.0,0.01
picks,21,0.0,0.0,0.0,0.01
radical,21,0.0,0.0,0.0,0.01
explored,21,0.0,0.0,0.0,0.0
increases,21,0.0,0.0,0.0,0.01
unveiled,21,0.0,0.0,0.0,0.02
enable,21,0.0,0.0,0.0,0.01
accomplished,21,0.0,0.0,0.0,0.0
lengths,21,0.0,0.0,0.0,0.01
anywhere,21,0.0,0.0,0.0,0.01
service,21,0.01,0.01,0.0,0.13
rapid,21,0.01,0.01,0.0,0.1
distance,21,0.01,0.01,0.0,0.03
system,21,0.01,0.01,0.0,0.04
travel,21,0.01,0.0,0.0,0.02
long,21,0.02,0.01,0.01,0.03
new,21,0.01,0.01,0.01,0.03
one,21,0.02,0.01,0.01,0.07
night,21,0.02,0.01,0.0,0.11
well,21,0.01,0.01,0.01,0.05
travels,21,0.0,0.0,0.0,0.01
direct,21,0.0,0.0,0.0,0.02
trip,21,0.0,0.0,0.0,0.02
drives,21,0.01,0.01,0.0,0.05
28,21,0.0,0.0,0.0,0.02
following,21,0.01,0.0,0.0,0.03
reached,21,0.0,0.0,0.0,0.01
arrive,21,0.0,0.0,0.0,0.02
its,21,0.01,0.01,0.01,0.02
40,21,0.0,0.0,0.0,0.01
within,21,0.01,0.0,0.0,0.01
five,21,0.01,0.01,0.0,0.02
next,21,0.01,0.0,0.0,0.04
close,21,0.01,0.0,0.0,0.02
50,21,0.01,0.0,0.0,0.01
across,21,0.01,0.0,0.0,0.03
destination,21,0.0,0.0,0.0,0.01
part,21,0.01,0.0,0.0,0.03
plan,21,0.0,0.0,0.0,0.01
eight,21,0.01,0.0,0.0,0.01
length,21,0.01,0.0,0.0,0.02
former,21,0.0,0.0,0.0,0.01
zone,21,0.0,0.0,0.0,0.01
path,21,0.0,0.0,0.0,0.01
extended,21,0.0,0.0,0.0,0.01
far,21,0.0,0.0,0.0,0.01
twenty,21,0.0,0.0,0.0,0.01
union,21,0.0,0.0,0.0,0.01
offered,21,0.0,0.0,0.0,0.01
intended,21,0.0,0.0,0.0,0.01
starting,21,0.0,0.0,0.0,0.01
places,21,0.0,0.0,0.0,0.01
normal,21,0.0,0.0,0.0,0.01
combined,21,0.0,0.0,0.0,0.01
turn,21,0.01,0.0,0.0,0.01
foot,21,0.0,0.0,0.0,0.02
modified,21,0.0,0.0,0.0,0.01
arrived,21,0.0,0.0,0.0,0.01
2004,21,0.0,0.0,0.0,0.01
meet,21,0.0,0.0,0.0,0.01
got,21,0.01,0.0,0.0,0.04
enter,21,0.0,0.0,0.0,0.01
trying,21,0.0,0.0,0.0,0.02
further,21,0.0,0.0,0.0,0.01
expanding,21,0.0,0.0,0.0,0.0
proposed,21,0.0,0.0,0.0,0.01
organised,21,0.0,0.0,0.0,0.0
father,21,0.01,0.0,0.0,0.02
1999,21,0.0,0.0,0.0,0.01
already,21,0.0,0.0,0.0,0.01
walked,21,0.0,0.0,0.0,0.01
1958,21,0.0,0.0,0.0,0.01
sees,21,0.01,0.0,0.0,0.02
lack,21,0.01,0.0,0.0,0.03
remained,21,0.0,0.0,0.0,0.01
given,21,0.01,0.0,0.0,0.02
put,21,0.01,0.0,0.0,0.01
finally,21,0.0,0.0,0.0,0.01
turned,21,0.0,0.0,0.0,0.01
circle,21,0.0,0.0,0.0,0.02
initial,21,0.0,0.0,0.0,0.03
saving,21,0.0,0.0,0.0,0.01
delivery,21,0.0,0.0,0.0,0.01
briefly,21,0.0,0.0,0.0,0.01
military,21,0.01,0.01,0.0,0.08
remaining,21,0.0,0.0,0.0,0.01
portions,21,0.0,0.0,0.0,0.01
ready,21,0.01,0.0,0.0,0.04
develop,21,0.0,0.0,0.0,0.03
passed,21,0.0,0.0,0.0,0.01
flee,21,0.0,0.0,0.0,0.04
choose,21,0.0,0.0,0.0,0.01
save,21,0.0,0.0,0.0,0.01
subsequently,21,0.0,0.0,0.0,0.01
proper,21,0.0,0.0,0.0,0.01
respectively,21,0.0,0.0,0.0,0.03
unable,21,0.0,0.0,0.0,0.02
past,21,0.0,0.0,0.0,0.01
opportunity,21,0.0,0.0,0.0,0.0
1991,21,0.0,0.0,0.0,0.01
avoiding,21,0.0,0.0,0.0,0.01
agents,21,0.0,0.0,0.0,0.04
unless,21,0.0,0.0,0.0,0.0
hurt,21,0.0,0.0,0.0,0.04
plenty,21,0.0,0.0,0.0,0.01
realized,21,0.0,0.0,0.0,0.01
umbrella,21,0.0,0.0,0.0,0.0
escaping,21,0.0,0.0,0.0,0.01
involvement,21,0.0,0.0,0.0,0.01
instantly,21,0.0,0.0,0.0,0.01
dramatically,21,0.0,0.0,0.0,0.0
as,21,0.02,0.01,0.01,0.03
called,21,0.01,0.01,0.01,0.03
ability,21,0.0,0.0,0.0,0.02
world,21,0.01,0.0,0.01,0.02
