context,evidence_type,categories
destruction,NA,no-cat
controlling,NA,no-cat
radar,NA,no-cat
wine,NA,no-cat
tipped,NA,no-cat
competitors,NA,no-cat
capability,NA,no-cat
juice,NA,no-cat
mission,NA,no-cat
transportation,NA,no-cat
instantly,NA,no-cat
port,NA,no-cat
ever,u,no-cat
read,NA,no-cat
height,NA,no-cat
instant,NA,no-cat
grand,NA,no-cat
vehicles,NA,no-cat
instrument,NA,no-cat
stayed,NA,no-cat
tested,NA,no-cat
remind,NA,no-cat
exact,NA,no-cat
art,NA,no-cat
2003,NA,no-cat
data,NA,no-cat
lying,NA,no-cat
snapped,NA,no-cat
struck,NA,no-cat
twice,NA,no-cat
wheel,NA,no-cat
ready,NA,no-cat
antonio,NA,no-cat
drew,NA,no-cat
newer,NA,no-cat
hitting,NA,no-cat
russian,NA,no-cat
phone,NA,no-cat
avoid,NA,no-cat
september,NA,no-cat
appearance,NA,no-cat
upon,NA,no-cat
within,NA,no-cat
quit,NA,no-cat
phenomenon,NA,no-cat
pocket,NA,no-cat
preparation,NA,no-cat
capacity,NA,no-cat
separate,NA,no-cat
shifted,NA,no-cat
throwing,NA,no-cat
1991,NA,no-cat
appeal,NA,no-cat
strike,NA,no-cat
investigation,NA,no-cat
meter,u,no-cat
occurred,NA,no-cat
whatever,NA,no-cat
feel,NA,no-cat
worked,NA,no-cat
equipment,NA,no-cat
unable,NA,no-cat
primary,NA,no-cat
efficiency,NA,no-cat
michael,NA,no-cat
possibility,NA,no-cat
former,NA,no-cat
forth,NA,no-cat
college,NA,no-cat
send,NA,no-cat
wrong,NA,no-cat
oct,NA,no-cat
globe,NA,no-cat
operated,NA,no-cat
eventually,NA,no-cat
heading,NA,no-cat
intended,NA,no-cat
showing,NA,no-cat
impact,NA,no-cat
clearly,NA,no-cat
becoming,NA,no-cat
built,NA,no-cat
bruce,NA,no-cat
approaching,NA,no-cat
death,NA,no-cat
dramatic,NA,no-cat
alone,NA,no-cat
featured,u,no-cat
drawing,NA,no-cat
plain,NA,no-cat
shoots,NA,no-cat
landmark,NA,no-cat
claims,NA,no-cat
associated,NA,no-cat
need,NA,no-cat
gear,NA,no-cat
easier,NA,no-cat
boeing,NA,no-cat
clues,NA,no-cat
multi,NA,no-cat
coffee,NA,no-cat
fit,NA,no-cat
facility,NA,no-cat
lowered,NA,no-cat
newspaper,NA,no-cat
allowed,NA,no-cat
joe,NA,no-cat
welcome,NA,no-cat
exciting,NA,no-cat
completely,NA,no-cat
tremendous,NA,no-cat
transmission,NA,no-cat
successfully,NA,no-cat
developing,NA,no-cat
wondered,NA,no-cat
trigger,NA,no-cat
spare,NA,no-cat
draw,NA,no-cat
starts,NA,no-cat
sit,NA,no-cat
letters,NA,no-cat
lets,NA,no-cat
message,NA,no-cat
true,NA,no-cat
bed,NA,no-cat
successful,NA,no-cat
needed,NA,no-cat
wait,NA,no-cat
guide,NA,no-cat
placed,NA,no-cat
basically,NA,no-cat
family,NA,no-cat
2001,NA,no-cat
pumped,NA,no-cat
carried,NA,no-cat
delivering,NA,no-cat
applauded,NA,no-cat
drug,NA,no-cat
smaller,NA,no-cat
alex,NA,no-cat
canadian,NA,no-cat
ease,NA,no-cat
splitting,NA,no-cat
extreme,NA,no-cat
explosives,NA,no-cat
represented,NA,no-cat
information,NA,no-cat
115,NA,no-cat
expanded,NA,no-cat
installed,NA,no-cat
210,NA,no-cat
double,NA,no-cat
320,NA,no-cat
photograph,NA,no-cat
sitting,NA,no-cat
tunnel,NA,no-cat
details,NA,no-cat
bits,NA,no-cat
missing,NA,no-cat
secured,NA,no-cat
honor,NA,no-cat
completed,NA,no-cat
developed,NA,no-cat
reveal,NA,no-cat
recovered,NA,no-cat
stepped,NA,no-cat
drink,NA,no-cat
possible,NA,no-cat
resume,NA,no-cat
homemade,NA,no-cat
technical,NA,no-cat
terrorist,NA,no-cat
regularly,NA,no-cat
tests,NA,no-cat
indicated,NA,no-cat
contains,NA,no-cat
concert,NA,no-cat
operations,NA,no-cat
occurs,NA,no-cat
automatically,NA,no-cat
650,NA,no-cat
shelf,NA,no-cat
230,NA,no-cat
page,NA,no-cat
1950s,NA,no-cat
aside,NA,no-cat
canada,NA,no-cat
tourists,NA,no-cat
competitor,NA,no-cat
admitted,NA,no-cat
arrival,NA,no-cat
forward,NA,no-cat
try,NA,no-cat
rode,NA,no-cat
batteries,NA,no-cat
martin,NA,no-cat
locked,NA,no-cat
costly,NA,no-cat
involve,NA,no-cat
requires,NA,no-cat
impression,NA,no-cat
delays,NA,no-cat
gravity,NA,no-cat
task,NA,no-cat
pushes,NA,no-cat
confident,NA,no-cat
political,NA,no-cat
choosing,NA,no-cat
planning,NA,no-cat
ability,NA,no-cat
ministry,NA,no-cat
ammunition,NA,no-cat
unit,NA,no-cat
attached,NA,no-cat
exist,NA,no-cat
heat,NA,no-cat
merely,NA,no-cat
belonging,NA,no-cat
brief,NA,no-cat
examining,NA,no-cat
matter,NA,no-cat
shoulder,NA,no-cat
placing,NA,no-cat
120,NA,no-cat
ushered,NA,no-cat
locate,NA,no-cat
luxury,NA,no-cat
ohio,NA,no-cat
cattle,NA,no-cat
originally,NA,no-cat
350,NA,no-cat
shelter,NA,no-cat
loaded,NA,no-cat
clothing,NA,no-cat
electrical,NA,no-cat
hoped,NA,no-cat
approached,NA,no-cat
handling,NA,no-cat
medical,NA,no-cat
completion,NA,no-cat
conventional,NA,no-cat
history,NA,no-cat
students,NA,no-cat
replace,NA,no-cat
houston,NA,no-cat
bringing,NA,no-cat
mail,NA,no-cat
defined,NA,no-cat
involves,NA,no-cat
somehow,NA,no-cat
carries,NA,no-cat
produces,NA,no-cat
checking,NA,no-cat
nationwide,NA,no-cat
pa,NA,no-cat
marketplace,NA,no-cat
ourselves,NA,no-cat
positioned,NA,no-cat
confirming,NA,no-cat
connections,NA,no-cat
coal,NA,no-cat
contractor,NA,no-cat
slides,NA,no-cat
technological,NA,no-cat
ascent,NA,no-cat
steered,NA,no-cat
sophisticated,NA,no-cat
aerospace,NA,no-cat
file,NA,no-cat
document,NA,no-cat
administration,NA,no-cat
frontier,NA,no-cat
provide,NA,no-cat
systems,NA,no-cat
model,NA,no-cat
produce,NA,no-cat
effective,NA,no-cat
emerge,NA,no-cat
lands,NA,no-cat
rubber,NA,no-cat
body,NA,no-cat
kid,NA,no-cat
marking,NA,no-cat
wrapped,NA,no-cat
simulated,NA,no-cat
error,NA,no-cat
tourist,NA,no-cat
drag,NA,no-cat
text,NA,no-cat
shield,NA,no-cat
causes,NA,no-cat
description,NA,no-cat
ann,NA,no-cat
entry,NA,no-cat
upcoming,NA,no-cat
luck,NA,no-cat
1970,NA,no-cat
backing,NA,no-cat
permit,NA,no-cat
undergo,NA,no-cat
supplies,NA,no-cat
depending,NA,no-cat
stomach,NA,no-cat
era,NA,no-cat
generation,NA,no-cat
claim,NA,no-cat
factory,NA,no-cat
enter,NA,no-cat
cruising,NA,no-cat
supposedly,NA,no-cat
producing,NA,no-cat
1972,NA,no-cat
breaks,NA,no-cat
anyway,NA,no-cat
sooner,NA,no-cat
beer,NA,no-cat
belgium,NA,no-cat
reinforced,NA,no-cat
raft,NA,no-cat
industries,NA,no-cat
hailed,NA,no-cat
extensive,NA,no-cat
investigators,NA,no-cat
function,NA,no-cat
zero,NA,no-cat
financed,NA,no-cat
dick,NA,no-cat
regardless,NA,no-cat
bump,NA,no-cat
delivery,NA,no-cat
mounted,NA,no-cat
ranking,NA,no-cat
vessels,NA,no-cat
updates,NA,no-cat
maintains,NA,no-cat
pack,NA,no-cat
proven,NA,no-cat
extends,NA,no-cat
problems,NA,no-cat
analysis,NA,no-cat
intact,NA,no-cat
determine,NA,no-cat
weight,NA,no-cat
checked,NA,no-cat
failure,NA,no-cat
hero,NA,no-cat
tycoon,NA,no-cat
lengthy,NA,no-cat
errors,NA,no-cat
indicate,NA,no-cat
accelerate,NA,no-cat
insight,NA,no-cat
pages,NA,no-cat
1985,NA,no-cat
assurances,NA,no-cat
chemical,NA,no-cat
rank,NA,no-cat
1956,NA,no-cat
bottles,NA,no-cat
trial,NA,no-cat
replaces,NA,no-cat
slows,NA,no-cat
housed,NA,no-cat
hungarian,NA,no-cat
damaged,NA,no-cat
someday,NA,no-cat
institution,NA,no-cat
arrested,NA,no-cat
testing,NA,no-cat
removed,NA,no-cat
collins,NA,no-cat
embedded,NA,no-cat
meyer,NA,no-cat
satisfied,NA,no-cat
heated,NA,no-cat
cellular,NA,no-cat
targeting,NA,no-cat
marks,NA,no-cat
drops,NA,no-cat
its,NA,no-cat
00,NA,no-cat
dollars,NA,no-cat
so,u,no-cat
pictures,NA,no-cat
temperature,NA,no-cat
well,NA,no-cat
than,NA,no-cat
climbed,NA,no-cat
turn,NA,no-cat
hold,NA,no-cat
walking,NA,no-cat
stuff,NA,no-cat
part,NA,no-cat
american,NA,no-cat
should,NA,no-cat
raising,NA,no-cat
included,NA,no-cat
giving,NA,no-cat
thought,NA,no-cat
hard,NA,no-cat
remain,NA,no-cat
lined,NA,no-cat
paper,NA,no-cat
joint,NA,no-cat
foot,NA,no-cat
become,NA,no-cat
facing,NA,no-cat
less,NA,no-cat
device,NA,no-cat
suspended,NA,no-cat
australian,NA,no-cat
imagine,NA,no-cat
joined,NA,no-cat
bearing,NA,no-cat
meant,NA,no-cat
structure,NA,no-cat
own,NA,no-cat
communications,NA,no-cat
executive,NA,no-cat
1999,NA,no-cat
fixed,NA,no-cat
remained,NA,no-cat
interstate,NA,no-cat
shoes,NA,no-cat
electronic,NA,no-cat
players,NA,no-cat
find,NA,no-cat
allowing,NA,no-cat
addition,NA,no-cat
dozens,NA,no-cat
site,NA,no-cat
previous,NA,no-cat
packages,NA,no-cat
advanced,NA,no-cat
software,NA,no-cat
wire,NA,no-cat
holding,NA,no-cat
due,NA,no-cat
rapidly,NA,no-cat
easy,NA,no-cat
larger,NA,no-cat
roughly,NA,no-cat
bigger,NA,no-cat
alive,NA,no-cat
cracked,NA,no-cat
tracked,NA,no-cat
crucial,NA,no-cat
computer,NA,no-cat
110,NA,no-cat
extra,NA,no-cat
stream,NA,no-cat
distributed,NA,no-cat
improve,NA,no-cat
turbulent,NA,no-cat
combining,NA,no-cat
announcing,NA,no-cat
operation,NA,no-cat
feb,NA,no-cat
serves,NA,no-cat
senior,u,no-cat
fun,NA,no-cat
comes,NA,no-cat
vehicle,NA,no-cat
pose,NA,no-cat
representing,NA,no-cat
relative,NA,no-cat
lives,NA,no-cat
typically,NA,no-cat
sad,NA,no-cat
support,NA,no-cat
surviving,NA,no-cat
age,NA,no-cat
steal,NA,no-cat
worthy,NA,no-cat
cup,NA,no-cat
mph,NA,no-cat
documents,NA,no-cat
suggest,NA,no-cat
process,NA,no-cat
giants,NA,no-cat
charges,NA,no-cat
caution,NA,no-cat
amounts,NA,no-cat
francisco,NA,no-cat
remove,NA,no-cat
powered,NA,no-cat
loose,NA,no-cat
dec,NA,no-cat
risk,NA,no-cat
doors,NA,no-cat
adjacent,NA,no-cat
drinks,NA,no-cat
ditch,NA,no-cat
extension,NA,no-cat
remarkable,NA,no-cat
suggestion,NA,no-cat
anniversary,NA,no-cat
determined,NA,no-cat
uses,NA,no-cat
cliff,NA,no-cat
longest,NA,no-cat
motion,NA,no-cat
apply,NA,no-cat
reverse,NA,no-cat
ample,NA,no-cat
completing,NA,no-cat
concentration,NA,no-cat
la,NA,no-cat
advised,NA,no-cat
rumors,NA,no-cat
sporting,NA,no-cat
safer,NA,no-cat
obtained,NA,no-cat
ceo,NA,no-cat
circuit,NA,no-cat
harrison,NA,no-cat
closest,NA,no-cat
hostile,NA,no-cat
opt,NA,no-cat
reliable,NA,no-cat
pressed,NA,no-cat
