,mammal,animal,no-cat,bird,criminal,all,communication,relation,fish,object,food,female,measure,mean
choirmaster,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grandfather,0.0,0.0,0.0,0.0,0.0,0.0016701091425814188,0.0,0.0,0.0,0.0016870183246609782,0.0,0.0,0.0,0.0002582405744032613
diplomat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
monk,0.0,0.0,0.0,0.0,0.0,0.0008193326025513661,0.0,0.0,0.0,0.0008208022552148259,0.0,0.0,0.0,0.00012616421982816861
sophomore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
actor,0.0,0.0,0.0,0.0,0.0,0.0011467815421716005,0.0,0.0,0.0,0.0011490346286781026,0.0,0.0,0.0,0.00017660124391151563
baritone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
godson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
waiter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cook,0.0,0.0,0.0,0.0,0.0,0.0017781124380780939,0.0,0.0,0.0,0.001774771267420171,0.0,0.0,0.0,0.0002732987465767896
tenor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
surveyor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grandson,0.0,0.0,0.0,0.0,0.0,0.002283109552873958,0.0,0.0,0.0,0.0022951950944538387,0.0,0.0,0.0,0.00035217728056367674
husband,0.0,0.0,0.0,0.0,0.0,0.004336542299459938,0.0,0.0,0.0,0.004393211000360192,0.0,0.0,0.0,0.0006715194846015485
philosopher,0.0,0.0,0.0,0.0,0.0,0.0004382095508566705,0.0,0.0,0.0,0.00043347208111339986,0.0,0.0,0.0,6.705243322846696e-05
superman,0.0,0.0,0.0,0.0,0.0,0.0006318601531191936,0.0,0.0,0.0,0.0006198688166142979,0.0,0.0,0.0,9.62868438256532e-05
imposter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventurer,0.0,0.0,0.0,0.0,0.0,0.0032746035620574206,0.0,0.0,0.0,0.0032602919282841755,0.0,0.0,0.0,0.0005026842684878151
chairman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
manager,0.0,0.0,0.0,0.0,0.0,0.0004898105506235889,0.0,0.0,0.0,0.0004890367834389235,0.0,0.0,0.0,7.529594877403941e-05
headmaster,0.0,0.0,0.0,0.0,0.0,0.0019702289780015583,0.0,0.0,0.0,0.0019630966070526713,0.0,0.0,0.0,0.00030256350654263303
god,0.0,0.0,0.0,0.0,0.0,0.00023568959599054183,0.0,0.0,0.0,0.00023491532620199102,0.0,0.0,0.0,3.620037863019484e-05
master,0.0,0.0,0.0,0.0,0.0,0.0002707211782594679,0.0,0.0,0.0,0.00026989264279760327,0.0,0.0,0.0,4.158567854285163e-05
czar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
policeman,0.0,0.0,0.0,0.0,0.0,0.006412806430907874,0.0,0.0,0.0,0.00638676548647335,0.0,0.0,0.0,0.000984582455183171
prince,0.0,0.0,0.0,0.0,0.0,0.001745761721968241,0.0,0.0,0.0,0.001743296960084091,0.0,0.0,0.0,0.0002683891293886409
homeboy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pathologist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scorer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
leader,0.0,0.0,0.0,0.0,0.0,0.00023952520583540987,0.0,0.0,0.0,0.0002384447692149252,0.0,0.0,0.0,3.6766921157718076e-05
biologist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
driver,0.0,0.0,0.0,0.0,0.0,0.00147413351589947,0.0019549731131664467,0.0,0.0,0.0014752123579392787,0.0,0.0,0.0,0.00037725530669270737
liberal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pioneer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
guard,0.0,0.0,0.0,0.0,0.0,0.00022549796890944612,0.0,0.0,0.0,0.00022443062526763676,0.0,0.0,0.0,3.460989185977561e-05
sidekick,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hematologist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
godfather,0.0,0.0,0.0,0.0,0.0,0.0015450753087458584,0.0,0.0,0.0,0.0015515490770022056,0.0,0.0,0.0,0.00023820187582677415
mister,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bassist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
federalist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hippy,0.0,0.0,0.0,0.0,0.0,0.006171780755833849,0.0,0.0,0.0,0.006246700483661619,0.0,0.0,0.0,0.0009552677876534974
daddy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spokesman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
assistant,0.0,0.0,0.0,0.0,0.0,0.0003670976522920019,0.0,0.0,0.0,0.0003669466893352482,0.0,0.0,0.0,5.6464949355942316e-05
idiot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
duke,0.0,0.0,0.0,0.0,0.0,0.0008057255807201012,0.0,0.0,0.0,0.0008075133826738282,0.0,0.0,0.0,0.00012409530487645612
brother,0.0,0.0,0.0,0.0,0.0,0.0020479132412011465,0.0,0.0,0.0,0.002052843308701473,0.0,0.0,0.0,0.00031544281153097077
tsar,0.0,0.0,0.0,0.0,0.0,0.0011318770569302805,0.0,0.0,0.0,0.0011377588617538217,0.0,0.0,0.0,0.00017458737836031555
masseur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
freelancer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
steward,0.0,0.0,0.0,0.0,0.0,0.0011087491576013547,0.0,0.0,0.0,0.0011127418262210607,0.0,0.0,0.0,0.0001708839218324935
inmate,0.0,0.0,0.0,0.0,0.0,0.008488929142178052,0.0,0.0,0.0,0.008418093314762887,0.0,0.0,0.0,0.0013005401889954566
concierge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
neurobiologist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
groom,0.0,0.0,0.0,0.0,0.0,0.00238478273469606,0.0,0.0,0.0,0.002382322399535786,0.0,0.0,0.0,0.0003667003949409112
countertenor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
friar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lover,0.0,0.0,0.0,0.0,0.0,0.052746680826253084,0.0,0.0,0.0,0.05251717976711484,0.0,0.0,0.0,0.008097220045643687
twin,0.0,0.0,0.0,0.0,0.0,0.005874942193199952,0.0,0.0,0.0,0.005820070316761339,0.0,0.0,0.0,0.0008996163469200992
father-in-law,0.0,0.0,0.0,0.0,0.0,0.004555954682083779,0.0,0.0,0.0,0.0045618096372775545,0.0,0.0,0.0,0.0007013664861047179
batman,0.0,0.0,0.0,0.0,0.0,0.0002927207435805321,0.0,0.0,0.0,0.00028815977883510873,0.0,0.0,0.0,4.4683117108895456e-05
king,0.0,0.0,0.0,0.0,0.0,0.002370634431196986,0.0,0.0028403763965953966,0.0,0.002367947916397125,0.0,0.0,0.0,0.000582996826476116
ally,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comrade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
psychologist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trafficker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiance,0.0,0.0,0.0,0.0,0.0,0.10491426327910888,0.0,0.0,0.0,0.10501850184119836,0.0,0.0,0.0,0.016148674240023635
founder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uncle,0.0,0.0,0.0,0.0,0.0,0.0012365284805543335,0.0,0.0,0.0,0.0012381046678142005,0.0,0.0,0.0,0.00019035639602834876
refugee,0.0,0.0,0.0,0.0,0.0,0.0006403778235926679,0.0,0.0,0.0,0.0006489054650894498,0.0,0.0,0.0,9.917563759093213e-05
lifeguard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
monastic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
suitor,0.0,0.0,0.0,0.0,0.0,0.019637579922293008,0.0,0.0,0.0,0.01960503055713268,0.0,0.0,0.0,0.003018662344571207
cofounder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
businessman,0.0,0.0,0.0,0.0,0.0,0.0011414932820403435,0.0,0.0,0.0,0.001147320675468213,0.0,0.0,0.0,0.00017606261211604283
robert,0.0,0.0,0.0,0.0,0.0,0.0028914106612824932,0.0,0.0,0.0,0.0,0.0,0.0032303680220671306,0.0,0.0004709060525653557
hero,0.0,0.0,0.0,0.0,0.0,0.0010160893496307182,0.0,0.0,0.0,0.0010110362957891272,0.00096060316393769,0.0,0.0,0.00022982529302750272
heir,0.0,0.0,0.0,0.0,0.0,0.003822748671686137,0.0,0.0,0.0,0.0038350009303818123,0.0,0.0,0.0,0.0005890576616975346
