context,evidence_type,categories
roosevelt, ,food
growing, ,weapon food
feed, ,food
paying, ,food
write, ,food
mitchell, ,food
eager, ,food
pan, ,food
colleagues, ,food
voted, ,food
sydney, ,food
larger, ,weapon food
teachers, ,food
dean, ,food
possibilities, ,food
majority, ,food
charles, ,food
meyer, ,food
pepper, ,food
dive, ,food
duck, ,food
rival, ,food
stake, ,food
worth, ,food
talent, ,food
murphy, ,food
kelly, ,food
jim, ,food
surprised, ,food
parker, ,food
jeff, ,food
suggestion, ,food
spare, ,food
moore, ,food
dennis, ,food
teach, ,food
strongly, ,food
sisters, ,food
schwarzenegger, ,food
reiterated, ,food
repeated, ,food
rep, ,food
gm, ,food
relaxed, ,food
consistently, ,food
argued, ,food
affairs, ,food
advisers, ,food
fisher, ,food
attempting, ,food
automatic, ,food
briefly, ,food
chances, ,food
believes, ,food
intention, ,food
increases, ,food
opted, ,food
experienced, ,food
insistence, ,food
wishes, ,food
voiced, ,food
lengthy, ,food
sergei, ,food
joseph, ,food
morris, ,food
atlantic, ,food
walker, ,food
ken, ,weapon food
cohen, ,food
outlined, ,food
associates, ,food
letting, ,weapon food
meantime, ,food
monitors, ,food
miami, ,food
conducting, ,food
anchor, ,communication weapon food
glenn, ,food
firing, ,food
guidance, ,food
pump, ,food
pressured, ,food
rid, ,food
richardson, ,food
worried, ,food
doug, ,food
representative, ,food
daniel, ,food
danger, ,food
corn, ,food
effectively, ,food
fortune, ,food
tokyo, ,food
greater, ,food
trained, ,food
optimism, ,food
sanders, ,food
chase, ,food
stuart, ,food
drivers, ,food
praised, ,food
78, ,food
institute, ,food
boost, ,food
shots, ,food
retain, ,food
lightly, ,food
teacher, ,food
heavily, ,food
anne, ,food
masters, ,food
answered, ,food
jumps, ,food
placement, ,food
slim, ,weapon food
marshall, ,food
instant, ,food
routinely, ,food
learning, ,weapon food
jonathan, ,food
ward, ,food
timothy, ,food
giuliani, ,food
rogers, ,food
licensing, ,food
intentions, ,food
now, ,food
water, ,food
deal, ,food
large, ,no-cat food
both, ,food
sized, ,food
numbers, ,food
concerned, ,food
problem, ,food
holds, ,food
aside, ,food
packed, ,food
stories, ,food
bay, ,food
writers, ,food
nobody, ,food
remainder, ,food
priority, ,food
lack, ,food
emphasis, ,food
donors, ,food
sons, ,food
dozens, ,food
jumping, ,food
equally, ,food
louis, ,food
busy, ,food
cnn, ,food
striking, ,food
focusing, ,food
courses, ,food
viable, ,food
politics, ,food
perspective, ,food
38, ,food
customs, ,food
benjamin, ,food
gesture, ,food
tougher, ,food
imposing, ,food
donor, ,food
collins, ,weapon food
floating, ,food
senator, ,food
surge, ,food
hilton, ,food
organize, ,food
anxious, ,food
philadelphia, ,food
penny, ,food
stupid, ,food
rarely, ,food
elevated, ,food
casey, ,food
alex, ,food
ordering, ,food
maria, ,food
employed, ,weapon food
deserved, ,food
mexico, ,food
relative, ,food
extent, ,food
alexander, ,food
cell, ,food
romney, ,food
ads, ,food
greg, ,food
crossed, ,food
classes, ,food
earning, ,food
sellers, ,food
crafted, ,no-cat food
gulf, ,food
contestants, ,food
roth, ,food
belgium, ,food
wood, ,communication no-cat
switching, ,communication
hook, ,communication weapon
developed, ,communication
yards, ,communication weapon
placed, ,communication
above, ,communication weapon
uses, ,communication
perfectly, ,communication
designer, ,communication weapon
bend, ,communication weapon
recovered, ,communication
shaped, ,communication weapon no-cat
spokeswoman, ,communication
hangs, ,communication
circle, ,communication
asks, ,communication
searching, ,communication
sided, ,communication weapon
dark, ,communication no-cat
spotted, ,communication
operates, ,communication
hood, ,communication
hole, ,communication weapon no-cat
adjust, ,communication
managed, ,communication weapon
knocking, ,communication
pronounced, ,communication
narrow, ,communication
broken, ,communication
releasing, ,communication
pointed, ,communication
mainland, ,communication
wine, ,communication
landed, ,communication weapon
hat, ,communication
experiment, ,communication
professor, ,communication
precise, ,communication
jacket, ,communication
leak, ,communication
tested, ,communication weapon
code, ,communication
tumbled, ,communication
custom, ,communication no-cat
down, ,communication
meter, ,communication weapon
bent, ,communication weapon
gold, ,communication
bolt, ,communication
inches, ,communication
produces, ,communication no-cat
silver, ,communication weapon
stuffed, ,communication
conventional, ,communication weapon
neck, ,communication
visible, ,communication
mounted, ,communication
pointing, ,communication
bounced, ,communication
pinned, ,communication
passes, ,communication
chest, ,communication
logo, ,communication
drawing, ,communication
black, ,weapon no-cat
lean, ,weapon
labor, ,weapon
runs, ,weapon
championship, ,weapon
steering, ,weapon
pace, ,weapon
fourth, ,weapon
spring, ,weapon
join, ,weapon
publicity, ,weapon
signing, ,weapon
fiberglass, ,weapon
indians, ,weapon
70s, ,weapon
brothers, ,weapon
pink, ,weapon
aluminum, ,weapon
production, ,weapon
1950s, ,weapon
lowered, ,weapon
hollow, ,weapon
burning, ,weapon no-cat
fishing, ,weapon no-cat
arrow, ,weapon
firm, ,weapon
co, ,weapon
fishermen, ,weapon
executive, ,weapon
specialist, ,weapon
13, ,weapon
18, ,weapon
lions, ,weapon
poison, ,weapon
wall, ,weapon
distinctive, ,weapon
throws, ,weapon
imagine, ,weapon
57, ,weapon
foot, ,weapon no-cat
company, ,weapon
looks, ,weapon
system, ,weapon
gov, ,weapon
bail, ,weapon
lloyd, ,weapon
operations, ,weapon
arrows, ,weapon
veteran, ,weapon
australian, ,weapon
saved, ,weapon
roberts, ,weapon
cooper, ,weapon
project, ,weapon
designated, ,weapon
collected, ,weapon
barbed, ,weapon
lists, ,weapon
work, ,weapon
design, ,weapon
team, ,weapon
yellow, ,weapon no-cat
chief, ,weapon
roof, ,weapon
neat, ,weapon
matching, ,weapon
stages, ,weapon
minnesota, ,weapon
paid, ,weapon
retired, ,weapon
formerly, ,weapon
alongside, ,weapon
landing, ,weapon
appearance, ,weapon
perfect, ,weapon
metres, ,weapon
screen, ,weapon
tim, ,weapon
buffalo, ,weapon
23, ,weapon
role, ,weapon
sitting, ,weapon no-cat
forward, ,weapon
plant, ,weapon
test, ,weapon
weight, ,weapon
tied, ,weapon
popped, ,weapon
curtain, ,weapon
misses, ,weapon
mississippi, ,weapon
operators, ,weapon
needles, ,weapon
permanently, ,weapon
marble, ,weapon
hailed, ,weapon
slender, ,weapon
send, ,weapon
shrine, ,weapon
emergency, ,weapon
sailing, ,weapon
denver, ,weapon
solo, ,weapon
principle, ,weapon
hoped, ,weapon
celebrities, ,weapon
bending, ,weapon
ventura, ,weapon
bidding, ,weapon
boss, ,weapon
tracks, ,weapon
banker, ,weapon
calif, ,weapon
taylor, ,weapon
memorial, ,weapon
metre, ,weapon
events, ,weapon
wear, ,weapon
defunct, ,weapon
division, ,weapon
admits, ,weapon
signature, ,weapon
guess, ,weapon
pumped, ,weapon
beam, ,weapon
river, ,weapon
hall, ,weapon no-cat
releases, ,weapon
tore, ,weapon
faithful, ,weapon
worthy, ,weapon
dates, ,weapon
stuff, ,weapon
option, ,weapon
corruption, ,weapon
music, ,weapon no-cat
murray, ,weapon
modern, ,weapon
grand, ,weapon
port, ,weapon
amounts, ,weapon
became, ,weapon
lets, ,weapon
backward, ,weapon
singer, ,weapon
lower, ,weapon
rod, ,weapon
governor, ,weapon
closer, ,weapon
casting, ,weapon
allen, ,weapon
closed, ,weapon
dan, ,weapon
final, ,weapon
feat, ,weapon
54, ,weapon
vertical, ,weapon
67, ,weapon
valley, ,weapon
tonight, ,weapon
clock, ,weapon
conditions, ,weapon
56, ,weapon
connected, ,weapon
42, ,weapon
supply, ,weapon
bounce, ,weapon
tune, ,weapon
currently, ,weapon
punch, ,weapon
opens, ,weapon
inevitable, ,weapon
organizers, ,weapon
website, ,weapon
completing, ,weapon
oriented, ,weapon
travels, ,weapon
cable, ,weapon
crucial, ,weapon
analyst, ,weapon
dart, ,weapon
mid, ,weapon
began, ,weapon
200, ,weapon
san, ,weapon
president, ,weapon
operated, ,weapon
appointed, ,weapon
snap, ,weapon
chairman, ,weapon
major, ,weapon
career, ,weapon
earth, ,weapon no-cat
leaning, ,weapon
creating, ,weapon
perhaps, ,weapon
county, ,weapon
far, ,weapon
supposed, ,weapon
75, ,weapon
miss, ,weapon
suspended, ,weapon
riding, ,weapon
gray, ,weapon no-cat
accessories, ,weapon
mccain, ,weapon
montana, ,weapon
locate, ,weapon
dale, ,weapon
michigan, ,weapon
marked, ,weapon
rocky, ,weapon
roughly, ,weapon
install, ,weapon
becoming, ,weapon
swept, ,weapon
upside, ,weapon
atmosphere, ,weapon
somehow, ,weapon
soon, ,weapon
cast, ,weapon
slap, ,weapon
warehouse, ,weapon
provide, ,weapon
ultimate, ,weapon
bigger, ,weapon
heroes, ,weapon
reaches, ,weapon
largest, ,weapon
zealand, ,weapon
contract, ,weapon
46, ,weapon
defending, ,weapon
studio, ,weapon
morgan, ,weapon
ridge, ,weapon
greatest, ,weapon
32, ,weapon
australia, ,weapon
acting, ,weapon
winner, ,weapon
complaints, ,weapon
mason, ,weapon
giving, ,weapon
worst, ,weapon
route, ,weapon
breaks, ,weapon
failure, ,weapon
structure, ,weapon
toyota, ,weapon
restoration, ,weapon
negotiations, ,weapon
extension, ,weapon
tribute, ,weapon
auto, ,weapon
capacity, ,weapon
watches, ,weapon
1970, ,weapon
returns, ,weapon
stretch, ,weapon
pole, ,no-cat
thick, ,no-cat
decorated, ,no-cat
giant, ,no-cat
favorite, ,no-cat
piece, ,no-cat
rocks, ,no-cat
tables, ,no-cat
soft, ,no-cat
lovely, ,no-cat
native, ,no-cat
plenty, ,no-cat
old, ,no-cat
outdoor, ,no-cat
replaced, ,no-cat
legs, ,no-cat
dirt, ,no-cat
huge, ,no-cat
shape, ,no-cat
gentle, ,no-cat
sand, ,no-cat
sweet, ,no-cat
flat, ,no-cat
played, ,no-cat
smooth, ,no-cat
kitchen, ,no-cat
grew, ,no-cat
wrapped, ,no-cat
species, ,no-cat
makeshift, ,no-cat
eating, ,no-cat
covered, ,no-cat
tree, ,no-cat
eat, ,no-cat
grass, ,no-cat
flowers, ,no-cat
grow, ,no-cat
grown, ,no-cat
green, ,no-cat
boards, ,no-cat
hanging, ,no-cat
atop, ,no-cat
ceiling, ,no-cat
sells, ,no-cat
gardens, ,no-cat
floor, ,no-cat
restaurant, ,no-cat
hung, ,no-cat
carved, ,no-cat
glass, ,no-cat
natural, ,no-cat
feet, ,no-cat
spread, ,no-cat
living, ,no-cat
simple, ,no-cat
bare, ,no-cat
beneath, ,no-cat
imported, ,no-cat
mountain, ,no-cat
room, ,no-cat
walking, ,no-cat
painted, ,no-cat
red, ,no-cat
colored, ,no-cat
climbing, ,no-cat
rich, ,no-cat
dance, ,no-cat
deep, ,no-cat
wind, ,no-cat
beautiful, ,no-cat
root, ,no-cat
lots, ,no-cat
lawn, ,no-cat
square, ,no-cat
dining, ,no-cat
rings, ,no-cat
boys, ,no-cat
hometown, ,no-cat
taste, ,no-cat
dry, ,no-cat
pot, ,no-cat
desert, ,no-cat
rock, ,no-cat
color, ,no-cat
bright, ,no-cat
famous, ,no-cat
elegant, ,no-cat
nailed, ,no-cat
sliding, ,no-cat
technique, ,no-cat
wash, ,no-cat
den, ,no-cat
destroying, ,no-cat
treated, ,no-cat
tops, ,no-cat
handsome, ,no-cat
pound, ,no-cat
scattered, ,no-cat
lady, ,no-cat
famed, ,no-cat
mills, ,no-cat
tale, ,no-cat
salmon, ,no-cat
sang, ,no-cat
plaza, ,no-cat
lately, ,no-cat
singing, ,no-cat
corner, ,no-cat
rough, ,no-cat
drops, ,no-cat
rolling, ,no-cat
