context,n_concepts,mean_tfidf,mean_diff,min_tfidf,max_tfidf
rejected,4,0.0,0.0,0.0,0.0
rebel,4,0.0,0.0,0.0,0.0
endurance,4,0.0,0.0,0.0,0.01
button,4,0.01,0.01,0.0,0.03
dublin,4,0.0,0.0,0.0,0.0
coverage,4,0.0,0.0,0.0,0.0
claude,4,0.0,0.0,0.0,0.01
panels,4,0.0,0.0,0.0,0.0
arrangements,4,0.0,0.0,0.0,0.0
mayor,4,0.0,0.0,0.0,0.01
connecticut,4,0.0,0.0,0.0,0.0
count,4,0.0,0.0,0.0,0.01
filling,4,0.0,0.0,0.0,0.01
climbed,4,0.0,0.0,0.0,0.0
everyone,4,0.01,0.01,0.0,0.03
experienced,4,0.0,0.0,0.0,0.0
refused,4,0.0,0.0,0.0,0.0
consist,4,0.0,0.0,0.0,0.0
council,4,0.0,0.0,0.0,0.0
1919,4,0.0,0.0,0.0,0.01
licensed,4,0.0,0.0,0.0,0.01
anyone,4,0.0,0.0,0.0,0.01
temporarily,4,0.0,0.0,0.0,0.0
delivers,4,0.02,0.01,0.0,0.04
netherlands,4,0.0,0.0,0.0,0.01
coming,4,0.01,0.01,0.0,0.03
delivering,4,0.0,0.0,0.0,0.01
coach,4,0.01,0.0,0.0,0.01
deleted,4,0.0,0.0,0.0,0.01
croatian,4,0.0,0.0,0.0,0.01
roosevelt,4,0.0,0.0,0.0,0.01
infant,4,0.0,0.0,0.0,0.01
inside,4,0.01,0.0,0.0,0.01
cool,4,0.0,0.0,0.0,0.01
dive,4,0.01,0.01,0.0,0.02
hardware,4,0.01,0.01,0.0,0.02
these,4,0.01,0.0,0.0,0.01
picnic,4,0.0,0.0,0.0,0.0
escorted,4,0.01,0.0,0.0,0.01
linked,4,0.0,0.0,0.0,0.0
albeit,4,0.0,0.0,0.0,0.0
1912,4,0.0,0.0,0.0,0.0
turning,4,0.01,0.0,0.0,0.01
arrive,4,0.0,0.0,0.0,0.0
peebles,4,0.0,0.0,0.0,0.0
kites,4,0.0,0.0,0.0,0.01
boycott,4,0.0,0.0,0.0,0.0
